run_id,policy,t_rel_s,n_c1_search,c1_search_viol_pct,c1_search_viol_pct_roll3,rate_kbit
B_ramp_bl_lr,bl_lr,122,133,3.7594,3.7412,9964
B_ramp_bl_lr,bl_lr,123,132,3.7879,3.7595,9964
B_ramp_bl_lr,bl_lr,124,134,3.7313,3.7502,9964
B_ramp_bl_lr,bl_lr,125,134,3.7313,5.0128,9964
B_ramp_bl_lr,bl_lr,126,132,7.5758,5.7591,9964
B_ramp_bl_lr,bl_lr,127,134,5.9701,6.5355,9964
B_ramp_bl_lr,bl_lr,128,132,6.0606,4.751,9964
B_ramp_bl_lr,bl_lr,129,135,2.2222,5.4973,9964
B_ramp_bl_lr,bl_lr,130,134,8.209,5.4821,9964
B_ramp_bl_lr,bl_lr,131,133,6.015,5.4932,9964
B_ramp_bl_lr,bl_lr,132,133,2.2556,3.5088,8291
B_ramp_bl_lr,bl_lr,133,133,2.2556,3.0075,8291
B_ramp_bl_lr,bl_lr,134,133,4.5113,4.992,8291
B_ramp_bl_lr,bl_lr,135,134,8.209,5.7438,8291
B_ramp_bl_lr,bl_lr,136,133,4.5113,6.0078,8291
B_ramp_bl_lr,bl_lr,137,132,5.303,4.9998,8291
B_ramp_bl_lr,bl_lr,138,135,5.1852,4.9998,8291
B_ramp_bl_lr,bl_lr,139,133,4.5113,7.02,8291
B_ramp_bl_lr,bl_lr,140,132,11.3636,5.5404,8291
B_ramp_bl_lr,bl_lr,141,134,0.7463,4.7942,6618
B_ramp_bl_lr,bl_lr,142,132,2.2727,2.4878,6618
B_ramp_bl_lr,bl_lr,143,135,4.4444,2.9853,6618
B_ramp_bl_lr,bl_lr,144,134,2.2388,4.2328,6618
B_ramp_bl_lr,bl_lr,145,133,6.015,3.5032,6618
B_ramp_bl_lr,bl_lr,146,133,2.2556,5.0125,6618
B_ramp_bl_lr,bl_lr,147,133,6.7669,5.9926,6618
B_ramp_bl_lr,bl_lr,148,134,8.9552,7.5134,6618
B_ramp_bl_lr,bl_lr,149,132,6.8182,8.7404,6618
B_ramp_bl_lr,bl_lr,150,134,10.4478,9.4867,6618
B_ramp_bl_lr,bl_lr,151,134,11.194,9.9917,4945
B_ramp_bl_lr,bl_lr,152,132,8.3333,9.719,4945
B_ramp_bl_lr,bl_lr,153,135,9.6296,6.2402,4945
B_ramp_bl_lr,bl_lr,154,132,0.7576,4.9776,4945
B_ramp_bl_lr,bl_lr,155,132,4.5455,5.6892,4945
B_ramp_bl_lr,bl_lr,156,136,11.7647,6.9405,4945
B_ramp_bl_lr,bl_lr,157,133,4.5113,6.688,4945
B_ramp_bl_lr,bl_lr,158,132,3.7879,6.2752,4945
B_ramp_bl_lr,bl_lr,159,133,10.5263,7.259,4945
B_ramp_bl_lr,bl_lr,160,134,7.4627,7.5001,4945
B_ramp_bl_lr,bl_lr,161,133,4.5113,7.7792,4945
B_ramp_bl_lr,bl_lr,162,132,11.3636,9.051,3273
B_ramp_bl_lr,bl_lr,163,133,11.2782,11.0041,3273
B_ramp_bl_lr,bl_lr,164,135,10.3704,11.1668,3273
B_ramp_bl_lr,bl_lr,165,135,11.8519,10.9162,3273
B_ramp_bl_lr,bl_lr,166,133,10.5263,13.7251,3273
B_ramp_bl_lr,bl_lr,167,133,18.797,14.5724,3273
B_ramp_bl_lr,bl_lr,168,132,14.3939,14.795,3273
B_ramp_bl_lr,bl_lr,169,134,11.194,18.8829,3273
B_ramp_bl_lr,bl_lr,170,132,31.0606,34.2341,3273
B_ramp_bl_lr,bl_lr,171,134,60.4478,49.5504,1600
B_ramp_bl_lr,bl_lr,172,133,57.1429,59.247,1600
B_ramp_bl_lr,bl_lr,173,133,60.1504,59.5523,1600
B_ramp_bl_lr,bl_lr,174,132,61.3636,60.1564,1600
B_ramp_bl_lr,bl_lr,175,134,58.9552,60.7531,1600
B_ramp_bl_lr,bl_lr,176,134,61.9403,61.7632,1600
B_ramp_bl_lr,bl_lr,177,132,64.3939,65.7433,1600
B_ramp_bl_lr,bl_lr,178,134,70.8955,65.8985,1600
B_ramp_bl_lr,bl_lr,179,133,62.406,66.0756,1600
B_ramp_bl_lr,bl_lr,180,134,64.9254,66.1812,1600
B_ramp_bl_lr,bl_lr,181,132,71.2121,65.873,1600
B_ramp_bl_lr,bl_lr,182,135,61.4815,63.5294,1600
B_ramp_bl_lr,bl_lr,183,133,57.8947,60.2466,1600
B_ramp_bl_lr,bl_lr,184,132,61.3636,59.259,1600
B_ramp_bl_lr,bl_lr,185,135,58.5185,58.7577,1600
B_ramp_bl_lr,bl_lr,186,133,56.391,57.852,1600
B_ramp_bl_lr,bl_lr,187,133,58.6466,57.7488,1600
B_ramp_bl_lr,bl_lr,188,134,58.209,55.9945,1600
B_ramp_bl_lr,bl_lr,189,133,51.1278,57.1527,1600
B_ramp_bl_lr,bl_lr,190,132,62.1212,56.0454,1600
B_ramp_bl_lr,bl_lr,191,133,54.8872,58.4058,1600
B_ramp_bl_lr,bl_lr,192,134,58.209,60.1735,1600
B_ramp_bl_lr,bl_lr,193,132,67.4242,62.2209,1600
B_ramp_bl_lr,bl_lr,194,136,61.0294,62.9197,1600
B_ramp_bl_lr,bl_lr,195,131,60.3053,61.7684,1600
B_ramp_bl_lr,bl_lr,196,136,63.9706,63.9001,1600
B_ramp_bl_lr,bl_lr,197,132,67.4242,66.7612,1600
B_ramp_bl_lr,bl_lr,198,135,68.8889,65.285,1600
B_ramp_bl_lr,bl_lr,199,131,59.542,64.78,1600
B_ramp_bl_lr,bl_lr,200,132,65.9091,59.7092,1600
B_ramp_bl_lr,bl_lr,201,136,53.6765,58.6588,1600
B_ramp_bl_lr,bl_lr,202,133,56.391,55.2077,1600
B_ramp_bl_lr,bl_lr,203,135,55.5556,53.855,1600
B_ramp_bl_lr,bl_lr,204,131,49.6183,56.7751,1600
B_ramp_bl_lr,bl_lr,205,132,65.1515,56.2615,1600
B_ramp_bl_lr,bl_lr,206,137,54.0146,59.2709,1600
B_ramp_bl_lr,bl_lr,207,133,58.6466,58.1051,1600
B_ramp_bl_lr,bl_lr,208,133,61.6541,58.396,1600
B_ramp_bl_lr,bl_lr,209,133,54.8872,60.0592,1600
B_ramp_bl_lr,bl_lr,210,132,63.6364,61.2363,1600
B_ramp_bl_lr,bl_lr,211,135,65.1852,62.3435,1600
B_ramp_bl_lr,bl_lr,212,134,58.209,60.3233,1600
B_ramp_bl_lr,bl_lr,213,132,57.5758,58.7442,1600
B_ramp_bl_lr,bl_lr,214,134,60.4478,60.4855,1600
B_ramp_bl_lr,bl_lr,215,134,63.4328,61.5943,1600
B_ramp_bl_lr,bl_lr,216,133,60.9023,63.1622,1600
B_ramp_bl_lr,bl_lr,217,132,65.1515,61.9674,1600
B_ramp_bl_lr,bl_lr,218,132,59.8485,59.3284,1600
B_ramp_bl_lr,bl_lr,219,134,52.9851,61.6713,1600
B_ramp_bl_lr,bl_lr,220,133,72.1805,63.7807,1600
B_ramp_bl_lr,bl_lr,221,136,66.1765,67.8244,1600
B_ramp_bl_lr,bl_lr,222,129,65.1163,64.8427,1600
B_ramp_bl_lr,bl_lr,223,136,63.2353,63.0846,1600
B_ramp_bl_lr,bl_lr,224,133,60.9023,60.5334,1600
B_ramp_bl_lr,bl_lr,225,134,57.4627,59.8112,1600
B_ramp_bl_lr,bl_lr,226,131,61.0687,59.2635,1600
B_ramp_bl_lr,bl_lr,227,135,59.2593,62.1645,1600
B_ramp_bl_lr,bl_lr,228,133,66.1654,61.9575,1600
B_ramp_bl_lr,bl_lr,229,134,60.4478,64.1797,1600
B_ramp_bl_lr,bl_lr,230,135,65.9259,63.2442,1600
B_ramp_bl_lr,bl_lr,231,131,63.3588,61.5029,1600
B_ramp_bl_lr,bl_lr,232,134,55.2239,59.6768,1600
B_ramp_bl_lr,bl_lr,233,134,60.4478,60.2744,1600
B_ramp_bl_lr,bl_lr,234,132,65.1515,63.101,1600
B_ramp_bl_lr,bl_lr,235,135,63.7037,58.8608,1600
B_ramp_bl_lr,bl_lr,236,132,47.7273,56.4419,1600
B_ramp_bl_lr,bl_lr,237,133,57.8947,54.9604,1600
B_ramp_bl_lr,bl_lr,238,135,59.2593,59.8533,1600
B_ramp_bl_lr,bl_lr,239,133,62.406,59.747,1600
B_ramp_bl_lr,bl_lr,240,132,57.5758,63.377,1600
B_ramp_bl_lr,bl_lr,241,134,70.1493,59.367,1600
B_ramp_bl_lr,bl_lr,242,133,50.3759,59.1874,1600
B_ramp_bl_lr,bl_lr,243,135,57.037,53.616,1600
B_ramp_bl_lr,bl_lr,244,131,53.4351,55.1198,1600
B_ramp_bl_lr,bl_lr,245,133,54.8872,57.003,1600
B_ramp_bl_lr,bl_lr,246,134,62.6866,63.1812,1600
B_ramp_bl_lr,bl_lr,247,132,71.9697,63.0446,1600
B_ramp_bl_lr,bl_lr,248,134,54.4776,63.4524,1600
B_ramp_bl_lr,bl_lr,249,133,63.9098,58.9686,1600
B_ramp_bl_lr,bl_lr,250,135,58.5185,62.9487,1600
B_ramp_bl_lr,bl_lr,251,134,66.4179,62.0435,1600
B_ramp_bl_lr,bl_lr,252,134,61.194,61.3343,1600
B_ramp_bl_lr,bl_lr,253,133,56.391,60.1546,1600
B_ramp_bl_lr,bl_lr,254,132,62.8788,59.1596,1600
B_ramp_bl_lr,bl_lr,255,134,58.209,61.9165,1600
B_ramp_bl_lr,bl_lr,256,133,64.6617,61.9445,1600
B_ramp_bl_lr,bl_lr,257,135,62.963,63.3108,1600
B_ramp_bl_lr,bl_lr,258,130,62.3077,60.1392,1600
B_ramp_bl_lr,bl_lr,259,136,55.1471,57.3334,1600
B_ramp_bl_lr,bl_lr,260,132,54.5455,57.1155,1600
B_ramp_bl_lr,bl_lr,261,133,61.6541,56.5277,1600
B_ramp_bl_lr,bl_lr,262,133,53.3835,59.8273,1600
B_ramp_bl_lr,bl_lr,263,135,64.4444,59.478,1600
B_ramp_bl_lr,bl_lr,264,132,60.6061,59.5939,1600
B_ramp_bl_lr,bl_lr,265,134,53.7313,55.2766,1600
B_ramp_bl_lr,bl_lr,266,134,51.4925,53.3952,1600
B_ramp_bl_lr,bl_lr,267,131,54.9618,56.4724,1600
B_ramp_bl_lr,bl_lr,268,135,62.963,60.5428,1600
B_ramp_bl_lr,bl_lr,269,135,63.7037,63.4343,1600
B_ramp_bl_lr,bl_lr,270,132,63.6364,61.0218,1600
B_ramp_bl_lr,bl_lr,271,131,55.7252,57.9464,1600
B_ramp_bl_lr,bl_lr,272,134,54.4776,53.6497,1600
B_ramp_bl_lr,bl_lr,273,134,50.7463,54.9751,1600
B_ramp_bl_lr,bl_lr,274,134,59.7015,55.4726,1600
B_ramp_bl_lr,bl_lr,275,134,55.9701,58.1061,1600
B_ramp_bl_lr,bl_lr,276,133,58.6466,60.2607,1600
B_ramp_bl_lr,bl_lr,277,133,66.1654,62.002,1600
B_ramp_bl_lr,bl_lr,278,134,61.194,63.7564,1600
B_ramp_bl_lr,bl_lr,279,133,63.9098,60.8932,1600
B_ramp_bl_lr,bl_lr,280,132,57.5758,59.8982,1600
B_ramp_bl_lr,bl_lr,281,134,58.209,58.9929,1600
B_ramp_bl_lr,bl_lr,282,134,61.194,61.3549,1600
B_ramp_bl_lr,bl_lr,283,133,64.6617,59.7297,1600
B_ramp_bl_lr,bl_lr,284,135,53.3333,58.6701,1600
B_ramp_bl_lr,bl_lr,285,131,58.0153,55.6347,1600
B_ramp_bl_lr,bl_lr,286,135,55.5556,58.1577,1600
B_ramp_bl_lr,bl_lr,287,133,60.9023,60.9586,1600
B_ramp_bl_lr,bl_lr,288,134,66.4179,62.3896,1600
B_ramp_bl_lr,bl_lr,289,132,59.8485,59.7656,1600
B_ramp_bl_lr,bl_lr,290,132,53.0303,57.5268,1600
B_ramp_bl_lr,bl_lr,291,134,59.7015,57.4778,1600
B_ramp_bl_lr,bl_lr,292,134,59.7015,59.9502,1600
B_ramp_bl_lr,bl_lr,293,134,60.4478,58.8793,1600
B_ramp_bl_lr,bl_lr,294,131,56.4885,56.5096,1600
B_ramp_bl_lr,bl_lr,295,135,52.5926,55.7634,1600
B_ramp_bl_lr,bl_lr,296,134,58.209,57.8934,1600
B_ramp_bl_lr,bl_lr,297,132,62.8788,59.6608,1600
B_ramp_bl_lr,bl_lr,298,133,57.8947,57.6708,1600
B_ramp_bl_lr,bl_lr,299,134,52.2388,54.3582,1600
B_ramp_bl_lr,bl_lr,300,136,52.9412,37.0208,1600
B_ramp_bl_lr,bl_lr,301,136,5.8824,19.6078,1600
B_ramp_bl_lr,bl_lr,302,132,0.0,2.9633,1600
B_ramp_bl_lr,bl_lr,303,133,3.0075,2.2463,1600
B_ramp_bl_lr,bl_lr,304,134,3.7313,2.4969,1600
B_ramp_bl_lr,bl_lr,305,133,0.7519,2.4894,1600
B_ramp_bl_lr,bl_lr,306,134,2.9851,2.2635,1600
B_ramp_bl_lr,bl_lr,307,131,3.0534,2.7591,1600
B_ramp_bl_lr,bl_lr,308,134,2.2388,2.011,1600
B_ramp_bl_lr,bl_lr,309,135,0.7407,1.4907,1600
B_ramp_bl_lr,bl_lr,310,134,1.4925,1.4907,1600
B_ramp_bl_lr,bl_lr,311,134,2.2388,2.0014,1600
B_ramp_bl_lr,bl_lr,312,132,2.2727,1.7564,1600
B_ramp_bl_lr,bl_lr,313,132,0.7576,3.0002,1600
B_ramp_bl_lr,bl_lr,314,134,5.9701,2.9888,1600
B_ramp_bl_lr,bl_lr,315,134,2.2388,3.4826,1600
B_ramp_bl_lr,bl_lr,316,134,2.2388,1.9976,1600
B_ramp_bl_lr,bl_lr,317,132,1.5152,1.5038,1600
B_ramp_bl_lr,bl_lr,318,132,0.7576,1.5095,1600
B_ramp_bl_lr,bl_lr,319,133,2.2556,2.239,1600
B_ramp_bl_lr,bl_lr,320,135,3.7037,2.4877,1600
B_ramp_bl_lr,bl_lr,321,133,1.5038,2.4821,1600
B_ramp_bl_lr,bl_lr,322,134,2.2388,2.4913,1600
B_ramp_bl_lr,bl_lr,323,134,3.7313,3.7577,1600
B_ramp_bl_lr,bl_lr,324,132,5.303,4.014,1600
B_ramp_bl_lr,bl_lr,325,133,3.0075,3.5165,1600
B_ramp_bl_lr,bl_lr,326,134,2.2388,2.2426,1600
B_ramp_bl_lr,bl_lr,327,135,1.4815,1.749,1600
B_ramp_bl_lr,bl_lr,328,131,1.5267,2.2465,1600
B_ramp_bl_lr,bl_lr,329,134,3.7313,4.5517,1600
B_ramp_bl_lr,bl_lr,330,131,8.3969,6.2816,1600
B_ramp_bl_lr,bl_lr,331,134,6.7164,5.7785,1600
B_ramp_bl_lr,bl_lr,332,135,2.2222,3.7314,1600
B_ramp_bl_lr,bl_lr,333,133,2.2556,1.7432,1600
B_ramp_bl_lr,bl_lr,334,133,0.7519,1.2531,1600
B_ramp_bl_lr,bl_lr,335,133,0.7519,0.9951,1600
B_ramp_bl_lr,bl_lr,336,135,1.4815,0.997,1600
B_ramp_bl_lr,bl_lr,337,132,0.7576,1.9901,1600
B_ramp_bl_lr,bl_lr,338,134,3.7313,3.0115,1600
B_ramp_bl_lr,bl_lr,339,132,4.5455,4.4873,1600
B_ramp_bl_lr,bl_lr,340,135,5.1852,3.9954,1600
B_ramp_bl_lr,bl_lr,341,133,2.2556,3.984,1600
B_ramp_bl_lr,bl_lr,342,133,4.5113,2.5063,1600
B_ramp_bl_lr,bl_lr,343,133,0.7519,2.2556,1600
B_ramp_bl_lr,bl_lr,344,133,1.5038,0.9988,1600
B_ramp_bl_lr,bl_lr,345,135,0.7407,2.2519,1600
B_ramp_bl_lr,bl_lr,346,133,4.5113,2.7608,1600
B_ramp_bl_lr,bl_lr,347,132,3.0303,3.5164,1600
B_ramp_bl_lr,bl_lr,348,133,3.0075,2.2614,1600
B_ramp_bl_lr,bl_lr,349,134,0.7463,2.4858,1600
B_ramp_bl_lr,bl_lr,350,135,3.7037,2.746,1600
B_ramp_bl_lr,bl_lr,351,132,3.7879,3.2491,1600
B_ramp_bl_lr,bl_lr,352,133,2.2556,2.7721,1600
B_ramp_bl_lr,bl_lr,353,132,2.2727,2.9693,1600
B_ramp_bl_lr,bl_lr,354,137,4.3796,3.7441,1600
B_ramp_bl_lr,bl_lr,355,131,4.5802,2.9866,1600
B_ramp_bl_lr,bl_lr,356,133,0.0,1.5267,1600
B_ramp_bl_lr,bl_lr,357,133,0.0,1.99,1600
B_ramp_bl_lr,bl_lr,358,134,5.9701,2.4913,1600
B_ramp_bl_loc,bl_loc,0,115,100.0,100.0,
B_ramp_bl_loc,bl_loc,1,103,100.0,100.0,
B_ramp_bl_loc,bl_loc,2,97,100.0,100.0,
B_ramp_bl_loc,bl_loc,3,107,100.0,100.0,
B_ramp_bl_loc,bl_loc,4,101,100.0,100.0,
B_ramp_bl_loc,bl_loc,5,101,100.0,100.0,
B_ramp_bl_loc,bl_loc,6,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,7,102,100.0,100.0,
B_ramp_bl_loc,bl_loc,8,117,100.0,100.0,
B_ramp_bl_loc,bl_loc,9,97,100.0,100.0,
B_ramp_bl_loc,bl_loc,10,107,100.0,100.0,
B_ramp_bl_loc,bl_loc,11,107,100.0,100.0,
B_ramp_bl_loc,bl_loc,12,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,13,98,100.0,100.0,
B_ramp_bl_loc,bl_loc,14,103,100.0,100.0,
B_ramp_bl_loc,bl_loc,15,97,100.0,100.0,
B_ramp_bl_loc,bl_loc,16,102,100.0,100.0,
B_ramp_bl_loc,bl_loc,17,109,100.0,100.0,
B_ramp_bl_loc,bl_loc,18,111,100.0,100.0,
B_ramp_bl_loc,bl_loc,19,105,100.0,100.0,
B_ramp_bl_loc,bl_loc,20,109,100.0,100.0,
B_ramp_bl_loc,bl_loc,21,107,100.0,100.0,
B_ramp_bl_loc,bl_loc,22,97,100.0,100.0,
B_ramp_bl_loc,bl_loc,23,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,24,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,25,95,100.0,100.0,
B_ramp_bl_loc,bl_loc,26,120,100.0,100.0,
B_ramp_bl_loc,bl_loc,27,108,100.0,100.0,
B_ramp_bl_loc,bl_loc,28,102,100.0,100.0,
B_ramp_bl_loc,bl_loc,29,84,100.0,100.0,
B_ramp_bl_loc,bl_loc,30,118,100.0,100.0,
B_ramp_bl_loc,bl_loc,31,107,100.0,100.0,
B_ramp_bl_loc,bl_loc,32,108,100.0,100.0,
B_ramp_bl_loc,bl_loc,33,103,100.0,100.0,
B_ramp_bl_loc,bl_loc,34,104,100.0,100.0,
B_ramp_bl_loc,bl_loc,35,96,100.0,100.0,
B_ramp_bl_loc,bl_loc,36,106,100.0,100.0,
B_ramp_bl_loc,bl_loc,37,105,100.0,100.0,
B_ramp_bl_loc,bl_loc,38,88,100.0,100.0,
B_ramp_bl_loc,bl_loc,39,111,100.0,100.0,
B_ramp_bl_loc,bl_loc,40,99,100.0,100.0,
B_ramp_bl_loc,bl_loc,41,111,100.0,100.0,
B_ramp_bl_loc,bl_loc,42,103,100.0,100.0,
B_ramp_bl_loc,bl_loc,43,108,100.0,100.0,
B_ramp_bl_loc,bl_loc,44,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,45,114,100.0,100.0,
B_ramp_bl_loc,bl_loc,46,117,100.0,100.0,
B_ramp_bl_loc,bl_loc,47,99,100.0,100.0,
B_ramp_bl_loc,bl_loc,48,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,49,100,100.0,100.0,
B_ramp_bl_loc,bl_loc,50,119,100.0,100.0,
B_ramp_bl_loc,bl_loc,51,103,100.0,100.0,
B_ramp_bl_loc,bl_loc,52,100,100.0,100.0,
B_ramp_bl_loc,bl_loc,53,100,100.0,100.0,
B_ramp_bl_loc,bl_loc,54,112,100.0,100.0,
B_ramp_bl_loc,bl_loc,55,97,100.0,100.0,
B_ramp_bl_loc,bl_loc,56,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,57,104,100.0,100.0,
B_ramp_bl_loc,bl_loc,58,98,100.0,100.0,
B_ramp_bl_loc,bl_loc,59,94,100.0,100.0,
B_ramp_bl_loc,bl_loc,60,110,100.0,100.0,
B_ramp_bl_loc,bl_loc,61,94,100.0,100.0,
B_ramp_bl_loc,bl_loc,62,102,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,63,106,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,64,112,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,65,115,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,66,93,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,67,119,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,68,94,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,69,110,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,70,100,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,71,94,100.0,100.0,20000
B_ramp_bl_loc,bl_loc,72,104,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,73,106,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,74,86,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,75,101,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,76,101,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,77,96,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,78,102,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,79,122,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,80,106,100.0,100.0,18327
B_ramp_bl_loc,bl_loc,81,93,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,82,105,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,83,115,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,84,109,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,85,97,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,86,100,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,87,115,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,88,97,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,89,118,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,90,105,100.0,100.0,16655
B_ramp_bl_loc,bl_loc,91,102,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,92,105,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,93,102,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,94,113,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,95,112,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,96,109,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,97,97,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,98,104,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,99,95,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,100,112,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,101,113,100.0,100.0,14982
B_ramp_bl_loc,bl_loc,102,102,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,103,106,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,104,107,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,105,110,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,106,100,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,107,100,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,108,109,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,109,106,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,110,97,100.0,100.0,13309
B_ramp_bl_loc,bl_loc,111,112,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,112,98,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,113,97,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,114,108,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,115,97,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,116,94,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,117,113,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,118,105,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,119,112,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,120,90,100.0,100.0,11636
B_ramp_bl_loc,bl_loc,121,109,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,122,104,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,123,89,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,124,110,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,125,103,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,126,112,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,127,98,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,128,102,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,129,108,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,130,115,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,131,95,100.0,100.0,9964
B_ramp_bl_loc,bl_loc,132,111,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,133,106,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,134,112,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,135,88,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,136,111,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,137,104,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,138,101,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,139,97,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,140,114,100.0,100.0,8291
B_ramp_bl_loc,bl_loc,141,98,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,142,94,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,143,102,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,144,108,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,145,113,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,146,107,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,147,99,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,148,100,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,149,95,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,150,96,100.0,100.0,6618
B_ramp_bl_loc,bl_loc,151,100,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,152,96,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,153,105,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,154,109,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,155,103,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,156,99,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,157,117,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,158,96,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,159,99,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,160,108,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,161,106,100.0,100.0,4945
B_ramp_bl_loc,bl_loc,162,104,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,163,101,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,164,95,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,165,95,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,166,116,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,167,91,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,168,90,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,169,106,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,170,80,100.0,100.0,3273
B_ramp_bl_loc,bl_loc,171,99,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,172,94,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,173,96,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,174,79,100.0,100.0,1600
B_ramp_bl_loc,bl_loc,175,100,100.0,100.0,1600
