run_id,policy,cohort,t_rel_s,n_search,search_viol_pct,S1_pct,S2_pct,S3_pct
A_radio_bl_loc,bl_loc,2,74,109,100.0,55.7276,28.7926,15.4799
A_radio_bl_loc,bl_loc,2,75,109,100.0,53.211,29.9694,16.8196
A_radio_bl_loc,bl_loc,2,76,100,100.0,58.0537,27.8523,14.094
A_radio_bl_loc,bl_loc,2,77,88,100.0,59.2453,28.3019,12.4528
A_radio_bl_loc,bl_loc,2,78,116,100.0,54.9296,29.5775,15.493
A_radio_bl_loc,bl_loc,2,79,104,100.0,57.1906,29.097,13.7124
A_radio_bl_loc,bl_loc,2,80,110,100.0,55.5882,28.8235,15.5882
A_radio_bl_loc,bl_loc,2,81,99,100.0,56.3758,27.1812,16.443
A_radio_bl_loc,bl_loc,2,82,105,100.0,55.4487,30.4487,14.1026
A_radio_bl_loc,bl_loc,2,83,96,100.0,55.2901,27.6451,17.0648
A_radio_bl_loc,bl_loc,2,84,125,100.0,54.1779,32.0755,13.7466
A_radio_bl_loc,bl_loc,2,85,107,100.0,55.7632,31.1526,13.0841
A_radio_bl_loc,bl_loc,2,86,105,100.0,59.7484,27.673,12.5786
A_radio_bl_loc,bl_loc,2,87,119,100.0,56.546,30.0836,13.3705
A_radio_bl_loc,bl_loc,2,88,96,100.0,59.3525,28.0576,12.5899
A_radio_bl_loc,bl_loc,2,89,112,100.0,55.5224,28.3582,16.1194
A_radio_bl_loc,bl_loc,2,90,99,100.0,56.0656,27.541,16.3934
A_radio_bl_loc,bl_loc,2,91,114,100.0,57.0175,28.3626,14.6199
A_radio_bl_loc,bl_loc,2,92,105,100.0,58.9744,27.8846,13.141
A_radio_bl_loc,bl_loc,2,93,101,100.0,60.3896,26.6234,12.987
A_radio_bl_loc,bl_loc,2,94,106,100.0,58.7302,27.9365,13.3333
A_radio_bl_loc,bl_loc,2,95,106,100.0,56.1514,29.3375,14.511
A_radio_bl_loc,bl_loc,2,96,105,100.0,57.4603,27.9365,14.6032
A_radio_bl_loc,bl_loc,2,97,111,100.0,56.1934,28.3988,15.4079
A_radio_bl_loc,bl_loc,2,98,106,100.0,54.2587,31.8612,13.8801
A_radio_bl_loc,bl_loc,2,99,105,100.0,55.5205,30.9148,13.5647
A_radio_bl_loc,bl_loc,2,100,104,100.0,59.8706,27.1845,12.945
A_radio_bl_loc,bl_loc,2,101,113,100.0,56.8116,27.2464,15.942
A_radio_bl_loc,bl_loc,2,102,93,100.0,55.9859,28.8732,15.1408
A_radio_bl_loc,bl_loc,2,103,123,100.0,54.4944,32.3034,13.2022
A_radio_bl_loc,bl_loc,2,104,114,100.0,55.5241,28.6119,15.864
A_radio_bl_loc,bl_loc,2,105,103,100.0,58.4718,27.907,13.6213
A_radio_bl_loc,bl_loc,2,106,92,100.0,55.8719,26.6904,17.4377
A_radio_bl_loc,bl_loc,2,107,117,100.0,57.1429,27.7143,15.1429
A_radio_bl_loc,bl_loc,2,108,102,100.0,57.6667,29.0,13.3333
A_radio_bl_loc,bl_loc,2,109,100,100.0,54.9342,31.9079,13.1579
A_radio_bl_loc,bl_loc,2,110,97,100.0,61.0169,25.7627,13.2203
A_radio_bl_loc,bl_loc,2,111,108,100.0,58.6538,26.9231,14.4231
A_radio_bl_loc,bl_loc,2,112,107,100.0,59.9388,26.6055,13.4557
A_radio_bl_loc,bl_loc,2,113,101,100.0,58.3062,25.7329,15.9609
A_radio_bl_loc,bl_loc,2,114,115,100.0,54.6512,29.3605,15.9884
A_radio_bl_loc,bl_loc,2,115,95,100.0,58.9474,27.0175,14.0351
A_radio_bl_loc,bl_loc,2,116,117,100.0,55.2113,30.4225,14.3662
A_radio_bl_loc,bl_loc,2,117,108,100.0,54.9689,29.8137,15.2174
A_radio_bl_loc,bl_loc,2,118,101,100.0,57.6159,30.4636,11.9205
A_radio_bl_loc,bl_loc,2,119,110,100.0,58.7692,28.6154,12.6154
A_radio_bl_loc,bl_loc,2,120,113,100.0,55.0,31.1765,13.8235
A_radio_bl_loc,bl_loc,2,121,105,100.0,60.2524,25.8675,13.8801
A_radio_bl_loc,bl_loc,2,122,105,100.0,56.4103,28.5256,15.0641
A_radio_bl_loc,bl_loc,2,123,113,100.0,58.4071,28.9086,12.6844
A_radio_bl_loc,bl_loc,2,124,103,100.0,60.5769,25.9615,13.4615
A_radio_bl_loc,bl_loc,2,125,104,100.0,58.5761,26.5372,14.8867
A_radio_bl_loc,bl_loc,2,126,126,100.0,55.291,30.4233,14.2857
A_radio_bl_loc,bl_loc,2,127,116,100.0,58.8068,26.1364,15.0568
A_radio_bl_loc,bl_loc,2,128,109,100.0,57.0997,28.0967,14.8036
A_radio_bl_loc,bl_loc,2,129,109,100.0,57.0552,27.9141,15.0307
A_radio_bl_loc,bl_loc,2,130,122,100.0,61.6022,24.5856,13.8122
A_radio_bl_loc,bl_loc,2,131,111,100.0,56.8862,29.0419,14.0719
A_radio_bl_loc,bl_loc,2,132,114,100.0,55.2632,26.6082,18.1287
A_radio_bl_loc,bl_loc,2,133,118,100.0,55.0562,29.7753,15.1685
A_radio_bl_loc,bl_loc,2,134,105,100.0,57.7922,26.6234,15.5844
A_radio_bl_loc,bl_loc,2,135,109,100.0,57.3134,27.7612,14.9254
A_radio_bl_loc,bl_loc,2,136,103,100.0,63.3117,24.3506,12.3377
A_radio_bl_loc,bl_loc,2,137,115,100.0,56.9733,29.3769,13.6499
A_radio_bl_loc,bl_loc,2,138,105,100.0,59.19,26.4798,14.3302
A_radio_bl_loc,bl_loc,2,139,111,100.0,58.3832,27.8443,13.7725
A_radio_bl_loc,bl_loc,2,140,115,100.0,58.4527,27.7937,13.7536
A_radio_bl_loc,bl_loc,2,141,119,100.0,55.2707,30.4843,14.245
A_radio_bl_loc,bl_loc,2,142,113,100.0,58.1325,27.1084,14.759
A_radio_bl_loc,bl_loc,2,143,106,100.0,53.7037,30.5556,15.7407
A_radio_bl_loc,bl_loc,2,144,120,100.0,57.967,28.022,14.011
A_radio_bl_loc,bl_loc,2,145,119,100.0,55.9322,29.661,14.4068
A_radio_bl_loc,bl_loc,2,146,124,100.0,55.7641,28.6863,15.5496
A_radio_bl_loc,bl_loc,2,147,117,100.0,56.6952,27.6353,15.6695
A_radio_bl_loc,bl_loc,2,148,103,100.0,60.3279,27.541,12.1311
A_radio_bl_loc,bl_loc,2,149,104,100.0,56.1514,29.653,14.1956
A_radio_bl_loc,bl_loc,2,150,114,100.0,56.8513,28.2799,14.8688
A_radio_bl_loc,bl_loc,2,151,124,100.0,54.1779,30.1887,15.6334
A_radio_bl_loc,bl_loc,2,152,116,100.0,54.4413,30.086,15.4728
A_radio_bl_loc,bl_loc,2,153,121,100.0,56.8627,27.7311,15.4062
A_radio_bl_loc,bl_loc,2,154,109,100.0,57.2727,26.9697,15.7576
A_radio_bl_loc,bl_loc,2,155,117,100.0,58.1921,29.9435,11.8644
A_radio_bl_loc,bl_loc,2,156,114,100.0,54.4928,30.4348,15.0725
A_radio_bl_loc,bl_loc,2,157,121,100.0,53.0556,31.3889,15.5556
A_radio_bl_loc,bl_loc,2,158,121,100.0,56.7039,30.7263,12.5698
A_radio_bl_loc,bl_loc,2,159,107,100.0,58.6957,27.0186,14.2857
A_radio_bl_loc,bl_loc,2,160,116,100.0,57.0621,25.9887,16.9492
A_radio_bl_loc,bl_loc,2,161,102,100.0,59.8684,26.6447,13.4868
A_radio_bl_loc,bl_loc,2,162,118,100.0,59.0909,26.9886,13.9205
A_radio_bl_loc,bl_loc,2,163,116,100.0,55.7803,30.0578,14.1618
A_radio_bl_loc,bl_loc,2,164,114,100.0,57.3487,29.683,12.9683
A_radio_bl_loc,bl_loc,2,165,122,100.0,56.9863,28.4932,14.5205
A_radio_bl_loc,bl_loc,2,166,106,100.0,56.129,27.4194,16.4516
A_radio_bl_loc,bl_loc,2,167,121,100.0,53.0997,30.4582,16.442
A_radio_bl_loc,bl_loc,2,168,106,100.0,57.5949,26.8987,15.5063
A_radio_bl_loc,bl_loc,2,169,115,100.0,55.5233,30.5233,13.9535
A_radio_bl_loc,bl_loc,2,170,118,100.0,56.9832,26.8156,16.2011
A_radio_bl_loc,bl_loc,2,171,105,100.0,58.2524,29.7735,11.9741
A_radio_bl_loc,bl_loc,2,172,117,100.0,57.423,28.2913,14.2857
A_radio_bl_loc,bl_loc,2,173,115,100.0,57.8635,29.3769,12.7596
A_radio_bl_loc,bl_loc,2,174,112,100.0,55.7864,27.5964,16.6172
A_radio_bl_loc,bl_loc,2,175,111,100.0,59.3373,23.7952,16.8675
A_radio_bl_loc,bl_loc,2,176,111,100.0,55.0,30.0,15.0
A_radio_bl_loc,bl_loc,2,177,111,100.0,58.209,29.2537,12.5373
A_radio_bl_loc,bl_loc,2,178,120,100.0,57.3066,28.6533,14.0401
A_radio_bl_loc,bl_loc,2,179,126,100.0,59.3264,26.4249,14.2487
A_radio_bl_loc,bl_loc,2,180,119,100.0,55.2113,29.5775,15.2113
A_radio_bl_loc,bl_loc,2,181,106,100.0,58.8785,25.8567,15.2648
A_radio_bl_loc,bl_loc,2,182,101,100.0,58.8235,28.7582,12.4183
A_radio_bl_loc,bl_loc,2,183,122,100.0,51.676,32.4022,15.9218
A_radio_bl_loc,bl_loc,2,184,136,100.0,54.9637,30.7506,14.2857
A_radio_bl_loc,bl_loc,2,185,112,100.0,56.7485,30.0613,13.1902
A_radio_bl_loc,bl_loc,2,186,107,100.0,56.7073,27.1341,16.1585
A_radio_bl_loc,bl_loc,2,187,107,100.0,56.6563,29.1022,14.2415
A_radio_bl_loc,bl_loc,2,188,116,100.0,55.0143,29.5129,15.4728
A_radio_bl_loc,bl_loc,2,189,104,100.0,54.902,32.3529,12.7451
A_radio_bl_loc,bl_loc,2,190,112,100.0,58.7719,26.3158,14.9123
A_radio_bl_loc,bl_loc,2,191,117,100.0,57.0175,29.5322,13.4503
A_radio_bl_loc,bl_loc,2,192,111,100.0,55.988,29.9401,14.0719
A_radio_bl_loc,bl_loc,2,193,111,100.0,59.3567,26.9006,13.7427
A_radio_bl_loc,bl_loc,2,194,108,100.0,56.0372,29.1022,14.8607
A_radio_bl_loc,bl_loc,2,195,114,100.0,59.1176,26.4706,14.4118
A_radio_bl_loc,bl_loc,2,196,118,100.0,54.5455,29.5455,15.9091
A_radio_bl_loc,bl_loc,2,197,113,100.0,56.0117,26.9795,17.0088
A_radio_bl_loc,bl_loc,2,198,118,100.0,53.4091,32.3864,14.2045
A_radio_bl_loc,bl_loc,2,199,103,100.0,55.4487,29.1667,15.3846
A_radio_bl_loc,bl_loc,2,200,111,100.0,53.4328,33.7313,12.8358
A_radio_bl_loc,bl_loc,2,201,103,100.0,58.8235,27.1242,14.0523
A_radio_bl_loc,bl_loc,2,202,113,100.0,55.6522,31.8841,12.4638
A_radio_bl_loc,bl_loc,2,203,115,100.0,56.3798,28.1899,15.4303
A_radio_bl_loc,bl_loc,2,204,121,100.0,55.4054,30.2703,14.3243
A_radio_bl_loc,bl_loc,2,205,118,100.0,55.2326,30.5233,14.2442
A_radio_bl_loc,bl_loc,2,206,118,100.0,56.0773,29.0055,14.9171
A_radio_bl_loc,bl_loc,2,207,116,100.0,56.9322,27.7286,15.3392
A_radio_bl_loc,bl_loc,2,208,107,100.0,57.7508,26.7477,15.5015
A_radio_bl_loc,bl_loc,2,209,123,100.0,58.5831,26.4305,14.9864
A_radio_bl_loc,bl_loc,2,210,112,100.0,58.9971,24.7788,16.2242
A_radio_bl_loc,bl_loc,2,211,119,100.0,55.3371,32.5843,12.0787
A_radio_bl_loc,bl_loc,2,212,119,100.0,57.1429,30.3207,12.5364
A_radio_bl_loc,bl_loc,2,213,108,100.0,54.6269,29.5522,15.8209
A_radio_bl_loc,bl_loc,2,214,107,100.0,57.8947,27.5542,14.5511
A_radio_bl_loc,bl_loc,2,215,117,100.0,57.1429,29.1429,13.7143
A_radio_bl_loc,bl_loc,2,216,121,100.0,54.8209,29.7521,15.427
A_radio_bl_loc,bl_loc,2,217,122,100.0,55.0964,29.4766,15.427
A_radio_bl_loc,bl_loc,2,218,103,100.0,57.1906,27.4247,15.3846
A_radio_bl_loc,bl_loc,2,219,102,100.0,59.6875,29.375,10.9375
A_radio_bl_loc,bl_loc,2,220,118,100.0,54.7753,28.9326,16.2921
A_radio_bl_loc,bl_loc,2,221,115,100.0,58.1395,27.3256,14.5349
A_radio_bl_loc,bl_loc,2,222,113,100.0,58.9286,28.869,12.2024
A_radio_bl_loc,bl_loc,2,223,117,100.0,59.8291,26.4957,13.6752
A_radio_bl_loc,bl_loc,2,224,105,100.0,54.6584,28.2609,17.0807
A_radio_bl_loc,bl_loc,2,225,106,100.0,55.0955,30.8917,14.0127
A_radio_bl_loc,bl_loc,2,226,118,100.0,57.2238,29.4618,13.3144
A_radio_bl_loc,bl_loc,2,227,114,100.0,54.3605,29.9419,15.6977
A_radio_bl_loc,bl_loc,2,228,107,100.0,58.2278,27.2152,14.557
A_radio_bl_loc,bl_loc,2,229,130,100.0,56.9975,29.2621,13.7405
A_radio_bl_loc,bl_loc,2,230,113,100.0,54.7059,30.8824,14.4118
A_radio_bl_loc,bl_loc,2,231,110,100.0,52.322,30.3406,17.3375
A_radio_bl_loc,bl_loc,2,232,122,100.0,57.9515,28.841,13.2075
A_radio_bl_loc,bl_loc,2,233,118,100.0,59.7734,26.3456,13.881
A_radio_bl_loc,bl_loc,2,234,109,100.0,53.7037,29.0123,17.284
A_radio_bl_loc,bl_loc,2,235,107,100.0,56.231,30.6991,13.0699
A_radio_bl_loc,bl_loc,2,236,130,100.0,54.5455,29.6104,15.8442
A_radio_bl_loc,bl_loc,2,237,109,100.0,56.3253,29.8193,13.8554
A_radio_bl_loc,bl_loc,2,238,100,100.0,58.8235,27.3356,13.8408
A_radio_bl_loc,bl_loc,2,239,106,100.0,57.4074,29.9383,12.6543
A_radio_bl_loc,bl_loc,2,240,115,100.0,58.9744,27.6353,13.3903
A_radio_bl_loc,bl_loc,2,241,102,100.0,59.4059,26.7327,13.8614
A_radio_bl_loc,bl_loc,2,242,106,100.0,55.6962,29.4304,14.8734
A_radio_bl_loc,bl_loc,2,243,112,100.0,55.4572,28.6136,15.9292
A_radio_bl_loc,bl_loc,2,244,114,100.0,54.8961,29.9703,15.1335
A_radio_bl_loc,bl_loc,2,245,112,100.0,59.1176,26.4706,14.4118
A_radio_bl_loc,bl_loc,2,246,101,100.0,56.9536,26.8212,16.2252
A_radio_bl_loc,bl_loc,2,247,115,100.0,58.0925,27.1676,14.7399
A_radio_bl_loc,bl_loc,2,248,93,100.0,55.516,32.0285,12.4555
A_radio_bl_loc,bl_loc,2,249,117,100.0,58.5014,29.3948,12.1037
A_radio_bl_loc,bl_loc,2,250,116,100.0,59.8854,26.9341,13.1805
A_radio_bl_loc,bl_loc,2,251,110,100.0,55.9271,29.7872,14.2857
A_radio_bl_loc,bl_loc,2,252,111,100.0,58.5075,27.7612,13.7313
A_radio_bl_loc,bl_loc,2,253,106,100.0,55.3125,29.0625,15.625
A_radio_bl_loc,bl_loc,2,254,93,100.0,55.1471,31.9853,12.8676
A_radio_bl_loc,bl_loc,2,255,115,100.0,56.3953,28.7791,14.8256
A_radio_bl_loc,bl_loc,2,256,108,100.0,61.875,25.3125,12.8125
A_radio_bl_loc,bl_loc,2,257,120,100.0,53.9295,31.4363,14.6341
A_radio_bl_loc,bl_loc,2,258,105,100.0,57.0968,28.7097,14.1935
A_radio_bl_loc,bl_loc,2,259,110,100.0,58.457,28.4866,13.0564
A_radio_bl_loc,bl_loc,2,260,114,100.0,55.7522,29.2035,15.0442
A_radio_bl_loc,bl_loc,2,261,115,100.0,58.9744,25.9259,15.0997
A_radio_bl_loc,bl_loc,2,262,99,100.0,57.5342,29.1096,13.3562
A_radio_bl_loc,bl_loc,2,263,107,100.0,55.5556,30.8642,13.5802
A_radio_bl_loc,bl_loc,2,264,115,100.0,56.5089,31.0651,12.426
A_radio_bl_loc,bl_loc,2,265,108,100.0,56.875,29.375,13.75
A_radio_bl_loc,bl_loc,2,266,98,100.0,58.0,27.3333,14.6667
A_radio_bl_loc,bl_loc,2,267,107,100.0,55.7632,31.7757,12.4611
A_radio_bl_loc,bl_loc,2,268,110,100.0,59.8187,28.3988,11.7825
A_radio_bl_loc,bl_loc,2,269,107,100.0,55.2469,30.5556,14.1975
A_radio_bl_loc,bl_loc,2,270,111,100.0,57.0997,28.3988,14.5015
A_radio_bl_loc,bl_loc,2,271,108,100.0,55.8642,29.321,14.8148
A_radio_bl_loc,bl_loc,2,272,99,100.0,52.5424,29.1525,18.3051
A_radio_bl_loc,bl_loc,2,273,106,100.0,60.1227,25.7669,14.1104
A_radio_bl_loc,bl_loc,2,274,115,100.0,57.4405,28.5714,13.9881
A_radio_bl_loc,bl_loc,2,275,102,100.0,53.8961,29.2208,16.8831
A_radio_bl_loc,bl_loc,2,276,102,100.0,57.4194,27.4194,15.1613
A_radio_bl_loc,bl_loc,2,277,123,100.0,56.6757,29.4278,13.8965
A_radio_bl_loc,bl_loc,2,278,108,100.0,56.8254,28.8889,14.2857
A_radio_bl_loc,bl_loc,2,279,99,100.0,58.7662,25.974,15.2597
A_radio_bl_loc,bl_loc,2,280,120,100.0,55.4318,31.1978,13.3705
A_radio_bl_loc,bl_loc,2,281,100,100.0,57.6667,27.0,15.3333
A_radio_bl_loc,bl_loc,2,282,119,100.0,56.7797,24.8588,18.3616
A_radio_bl_loc,bl_loc,2,283,89,100.0,57.9336,30.6273,11.4391
A_radio_bl_loc,bl_loc,2,284,105,100.0,56.0,30.0,14.0
A_radio_bl_loc,bl_loc,2,285,101,100.0,56.8254,30.1587,13.0159
A_radio_bl_loc,bl_loc,2,286,103,100.0,54.1935,30.6452,15.1613
A_radio_bl_loc,bl_loc,2,287,103,100.0,54.6053,30.5921,14.8026
A_radio_bl_loc,bl_loc,2,288,118,100.0,54.4944,32.0225,13.4831
A_radio_bl_loc,bl_loc,2,289,98,100.0,58.5034,30.2721,11.2245
A_radio_bl_loc,bl_loc,2,290,110,100.0,54.878,31.4024,13.7195
A_radio_bl_loc,bl_loc,2,291,106,100.0,60.625,24.6875,14.6875
A_radio_bl_loc,bl_loc,2,292,110,100.0,54.3807,30.2115,15.4079
A_radio_bl_loc,bl_loc,2,293,120,100.0,57.5931,27.5072,14.8997
A_radio_bl_loc,bl_loc,2,294,107,100.0,57.7508,28.5714,13.6778
A_radio_bl_loc,bl_loc,2,295,108,100.0,58.5366,30.4878,10.9756
A_radio_bl_loc,bl_loc,2,296,121,100.0,54.6448,30.6011,14.7541
A_radio_bl_loc,bl_loc,2,297,93,100.0,58.2734,29.4964,12.2302
A_radio_bl_loc,bl_loc,2,298,105,100.0,56.9536,29.8013,13.245
A_radio_bl_loc,bl_loc,2,299,99,100.0,51.9355,31.6129,16.4516
A_radio_bl_loc,bl_loc,2,300,112,100.0,59.2145,26.8882,13.8973
A_radio_bl_loc,bl_loc,2,301,103,100.0,54.2857,30.4762,15.2381
A_radio_bl_loc,bl_loc,2,302,106,100.0,58.7097,26.4516,14.8387
A_radio_bl_loc,bl_loc,2,303,97,100.0,55.1839,28.4281,16.388
A_radio_bl_loc,bl_loc,2,304,104,100.0,58.4416,26.2987,15.2597
A_radio_bl_loc,bl_loc,2,305,111,100.0,58.806,26.8657,14.3284
A_radio_bl_loc,bl_loc,2,306,123,100.0,57.6705,29.8295,12.5
A_radio_bl_loc,bl_loc,2,307,116,100.0,57.7778,26.1111,16.1111
A_radio_bl_loc,bl_loc,2,308,94,100.0,55.7895,29.4737,14.7368
A_radio_bl_loc,bl_loc,2,309,115,100.0,60.0575,27.0115,12.931
A_radio_bl_loc,bl_loc,2,310,116,100.0,57.7143,29.1429,13.1429
A_radio_bl_loc,bl_loc,2,311,109,100.0,54.6012,30.6748,14.7239
A_radio_bl_loc,bl_loc,2,312,110,100.0,59.2593,26.5432,14.1975
A_radio_bl_loc,bl_loc,2,313,102,100.0,57.8431,28.4314,13.7255
A_radio_bl_loc,bl_loc,2,314,119,100.0,54.7753,29.4944,15.7303
A_radio_bl_loc,bl_loc,2,315,103,100.0,53.8217,31.2102,14.9682
A_radio_bl_loc,bl_loc,2,316,113,100.0,56.9322,29.4985,13.5693
A_radio_bl_loc,bl_loc,2,317,101,100.0,54.6667,28.6667,16.6667
A_radio_bl_loc,bl_loc,2,318,100,100.0,60.7261,26.7327,12.5413
A_radio_bl_loc,bl_loc,2,319,107,100.0,59.8746,26.6458,13.4796
A_radio_bl_loc,bl_loc,2,320,105,100.0,54.5455,31.0345,14.4201
A_radio_bl_loc,bl_loc,2,321,116,100.0,58.8921,27.6968,13.4111
A_radio_bl_loc,bl_loc,2,322,101,100.0,60.9836,25.2459,13.7705
A_radio_bl_loc,bl_loc,2,323,109,100.0,56.2112,29.1925,14.5963
A_radio_bl_loc,bl_loc,2,324,105,100.0,57.9114,27.5316,14.557
A_radio_bl_loc,bl_loc,2,325,91,100.0,61.0714,25.3571,13.5714
A_radio_bl_loc,bl_loc,2,326,121,100.0,54.8476,29.9169,15.2355
A_radio_bl_loc,bl_loc,2,327,100,100.0,56.229,27.9461,15.8249
A_radio_bl_loc,bl_loc,2,328,110,100.0,54.0541,30.6306,15.3153
A_radio_bl_loc,bl_loc,2,329,100,100.0,59.322,26.1017,14.5763
A_radio_bl_loc,bl_loc,2,330,112,100.0,57.0997,29.3051,13.5952
A_radio_bl_loc,bl_loc,2,331,103,100.0,51.9355,32.2581,15.8065
A_radio_bl_loc,bl_loc,2,332,103,100.0,55.3797,30.3797,14.2405
A_radio_bl_loc,bl_loc,2,333,106,100.0,59.6875,28.75,11.5625
A_radio_bl_loc,bl_loc,2,334,94,100.0,55.8719,26.6904,17.4377
A_radio_bl_loc,bl_loc,2,335,99,100.0,57.9125,26.936,15.1515
A_radio_bl_loc,bl_loc,2,336,109,100.0,56.3253,28.3133,15.3614
A_radio_bl_loc,bl_loc,2,337,115,100.0,59.1716,28.1065,12.7219
A_radio_bl_loc,bl_loc,2,338,102,100.0,54.0717,31.5961,14.3322
A_radio_bl_loc,bl_loc,2,339,113,100.0,54.3027,27.8932,17.8042
A_radio_bl_loc,bl_loc,2,340,108,100.0,54.955,28.5285,16.5165
A_radio_bl_loc,bl_loc,2,341,94,100.0,60.2941,26.1029,13.6029
A_radio_bl_loc,bl_loc,2,342,107,100.0,57.0988,29.0123,13.8889
A_radio_bl_loc,bl_loc,2,343,102,100.0,57.6547,27.3616,14.9837
A_radio_bl_loc,bl_loc,2,344,106,100.0,57.0978,28.3912,14.511
A_radio_bl_loc,bl_loc,2,345,110,100.0,60.6061,26.6667,12.7273
A_radio_bl_loc,bl_loc,2,346,125,100.0,54.0541,31.0811,14.8649
A_radio_bl_loc,bl_loc,2,347,97,100.0,58.5616,28.4247,13.0137
A_radio_bl_loc,bl_loc,2,348,111,100.0,54.7059,31.4706,13.8235
A_radio_bl_loc,bl_loc,2,349,114,100.0,54.9708,28.9474,16.0819
A_radio_bl_loc,bl_loc,2,350,106,100.0,57.9937,27.2727,14.7335
A_radio_bl_loc,bl_loc,2,351,101,100.0,58.8235,27.3356,13.8408
A_radio_bl_loc,bl_loc,2,352,111,100.0,60.7143,25.2976,13.9881
A_radio_bl_loc,bl_loc,2,353,107,100.0,56.5868,29.6407,13.7725
A_radio_bl_loc,bl_loc,2,354,108,100.0,57.2327,26.4151,16.3522
A_radio_bl_loc,bl_loc,2,355,105,100.0,58.9172,27.0701,14.0127
A_radio_bl_loc,bl_loc,2,356,105,100.0,55.4839,29.6774,14.8387
A_radio_bl_loc,bl_loc,2,357,103,100.0,56.1905,29.2063,14.6032
A_radio_bl_loc,bl_loc,2,358,99,100.0,60.7639,27.0833,12.1528
A_radio_bl_loc,bl_loc,2,359,114,100.0,59.375,25.5682,15.0568
A_radio_bl_loc,bl_loc,2,360,109,100.0,56.7901,29.6296,13.5802
A_radio_bl_loc,bl_loc,2,361,106,100.0,57.0978,26.8139,16.0883
A_radio_bl_loc,bl_loc,2,362,109,100.0,56.1562,30.3303,13.5135
A_radio_bl_loc,bl_loc,2,363,99,100.0,61.204,26.087,12.709
A_radio_bl_loc,bl_loc,2,364,121,100.0,57.0637,29.9169,13.0194
A_radio_bl_loc,bl_loc,2,365,115,100.0,55.4252,29.912,14.6628
A_radio_bl_loc,bl_loc,2,366,110,100.0,56.7398,28.2132,15.047
A_radio_bl_loc,bl_loc,2,367,107,100.0,55.6886,31.4371,12.8743
A_radio_bl_loc,bl_loc,2,368,111,100.0,58.457,27.003,14.5401
A_radio_bl_loc,bl_loc,2,369,108,100.0,57.0093,29.595,13.3956
A_radio_bl_loc,bl_loc,2,370,118,100.0,54.7278,31.5186,13.7536
A_radio_bl_loc,bl_loc,2,371,114,100.0,58.0175,28.863,13.1195
A_radio_bl_loc,bl_loc,2,372,114,100.0,54.7337,29.2899,15.9763
A_radio_bl_loc,bl_loc,2,373,110,100.0,57.1865,29.9694,12.844
A_radio_bl_loc,bl_loc,2,374,114,100.0,56.5714,28.8571,14.5714
A_radio_bl_loc,bl_loc,2,375,99,100.0,56.8106,24.9169,18.2724
A_radio_bl_loc,bl_loc,2,376,102,100.0,57.8397,27.5261,14.6341
A_radio_bl_loc,bl_loc,2,377,96,100.0,57.3333,27.6667,15.0
A_radio_bl_loc,bl_loc,2,378,108,100.0,53.9157,31.6265,14.4578
A_radio_bl_loc,bl_loc,2,379,87,100.0,58.9844,29.2969,11.7188
A_radio_bl_loc,bl_loc,2,380,107,100.0,57.1429,30.4762,12.381
A_radio_bl_loc,bl_loc,2,381,116,100.0,56.4972,27.9661,15.5367
A_radio_bl_loc,bl_loc,2,382,110,100.0,55.7229,29.5181,14.759
A_radio_bl_loc,bl_loc,2,383,106,100.0,53.0547,30.2251,16.7203
A_radio_bl_loc,bl_loc,2,384,105,100.0,56.9659,27.8638,15.1703
A_radio_bl_loc,bl_loc,2,385,116,100.0,56.1404,29.5322,14.3275
A_radio_bl_loc,bl_loc,2,386,107,100.0,54.2683,30.7927,14.939
A_radio_bl_loc,bl_loc,2,387,110,100.0,59.0214,27.2171,13.7615
A_radio_bl_loc,bl_loc,2,388,95,100.0,59.2199,27.305,13.4752
A_radio_bl_loc,bl_loc,2,389,103,100.0,54.8077,29.4872,15.7051
A_radio_bl_loc,bl_loc,2,390,105,100.0,56.8254,28.8889,14.2857
A_radio_bl_loc,bl_loc,2,391,107,100.0,59.6215,26.4984,13.8801
A_radio_bl_loc,bl_loc,2,392,115,100.0,54.0698,30.814,15.1163
A_radio_bl_loc,bl_loc,2,393,103,100.0,57.0978,29.9685,12.9338
A_radio_bl_loc,bl_loc,2,394,106,100.0,57.5949,25.3165,17.0886
A_radio_bl_loc,bl_loc,2,395,101,100.0,57.2816,31.068,11.6505
A_radio_bl_loc,bl_loc,2,396,106,100.0,57.8778,26.3666,15.7556
A_radio_bl_loc,bl_loc,2,397,109,100.0,53.681,31.9018,14.4172
A_radio_bl_loc,bl_loc,2,398,107,100.0,57.0064,28.0255,14.9682
A_radio_bl_loc,bl_loc,2,399,107,100.0,55.3517,31.8043,12.844
A_radio_bl_loc,bl_loc,2,400,114,100.0,55.848,28.0702,16.0819
A_radio_bl_loc,bl_loc,2,401,105,100.0,54.5741,31.2303,14.1956
A_radio_bl_loc,bl_loc,2,402,118,100.0,57.9096,27.6836,14.4068
A_radio_bl_loc,bl_loc,2,403,105,100.0,58.2237,27.9605,13.8158
A_radio_bl_loc,bl_loc,2,404,103,100.0,55.5556,28.7037,15.7407
A_radio_bl_loc,bl_loc,2,405,109,100.0,55.0459,30.8869,14.0673
A_radio_bl_loc,bl_loc,2,406,114,100.0,54.7059,31.1765,14.1176
A_radio_bl_loc,bl_loc,2,407,109,100.0,59.2025,26.0736,14.7239
