policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_loc_pri,127,reserve,96,100.0,0.0,0.0
bl_loc_pri,127,search,152,100.0,0.0,0.0
bl_loc_pri,128,recommend,196,100.0,0.0,0.0
bl_loc_pri,128,reserve,104,100.0,0.0,0.0
bl_loc_pri,128,search,149,100.0,0.0,0.0
bl_loc_pri,129,recommend,204,100.0,0.0,0.0
bl_loc_pri,129,reserve,98,100.0,0.0,0.0
bl_loc_pri,129,search,148,100.0,0.0,0.0
bl_loc_pri,130,recommend,197,100.0,0.0,0.0
bl_loc_pri,130,reserve,100,100.0,0.0,0.0
bl_loc_pri,130,search,151,100.0,0.0,0.0
bl_loc_pri,131,recommend,201,100.0,0.0,0.0
bl_loc_pri,131,reserve,102,100.0,0.0,0.0
bl_loc_pri,131,search,149,100.0,0.0,0.0
bl_loc_pri,132,recommend,200,100.0,0.0,0.0
bl_loc_pri,132,reserve,98,100.0,0.0,0.0
bl_loc_pri,132,search,152,100.0,0.0,0.0
bl_loc_pri,133,recommend,198,100.0,0.0,0.0
bl_loc_pri,133,reserve,102,100.0,0.0,0.0
bl_loc_pri,133,search,148,100.0,0.0,0.0
bl_loc_pri,134,recommend,202,100.0,0.0,0.0
bl_loc_pri,134,reserve,96,100.0,0.0,0.0
bl_loc_pri,134,search,152,100.0,0.0,0.0
bl_loc_pri,135,recommend,198,100.0,0.0,0.0
bl_loc_pri,135,reserve,104,100.0,0.0,0.0
bl_loc_pri,135,search,150,100.0,0.0,0.0
bl_loc_pri,136,recommend,204,100.0,0.0,0.0
bl_loc_pri,136,reserve,98,100.0,0.0,0.0
bl_loc_pri,136,search,148,100.0,0.0,0.0
bl_loc_pri,137,recommend,198,100.0,0.0,0.0
bl_loc_pri,137,reserve,100,100.0,0.0,0.0
bl_loc_pri,137,search,152,100.0,0.0,0.0
bl_loc_pri,138,recommend,200,100.0,0.0,0.0
bl_loc_pri,138,reserve,102,100.0,0.0,0.0
bl_loc_pri,138,search,148,100.0,0.0,0.0
bl_loc_pri,139,recommend,200,100.0,0.0,0.0
bl_loc_pri,139,reserve,98,100.0,0.0,0.0
bl_loc_pri,139,search,152,100.0,0.0,0.0
bl_loc_pri,140,recommend,200,100.0,0.0,0.0
bl_loc_pri,140,reserve,102,100.0,0.0,0.0
bl_loc_pri,140,search,148,100.0,0.0,0.0
bl_loc_pri,141,recommend,200,100.0,0.0,0.0
bl_loc_pri,141,reserve,98,100.0,0.0,0.0
bl_loc_pri,141,search,152,100.0,0.0,0.0
bl_loc_pri,142,recommend,198,100.0,0.0,0.0
bl_loc_pri,142,reserve,102,100.0,0.0,0.0
bl_loc_pri,142,search,149,100.0,0.0,0.0
bl_loc_pri,143,recommend,202,100.0,0.0,0.0
bl_loc_pri,143,reserve,96,100.0,0.0,0.0
bl_loc_pri,143,search,151,100.0,0.0,0.0
bl_loc_pri,144,recommend,198,100.0,0.0,0.0
bl_loc_pri,144,reserve,104,100.0,0.0,0.0
bl_loc_pri,144,search,150,100.0,0.0,0.0
bl_loc_pri,145,recommend,204,100.0,0.0,0.0
bl_loc_pri,145,reserve,98,100.0,0.0,0.0
bl_loc_pri,145,search,148,100.0,0.0,0.0
bl_loc_pri,146,recommend,198,100.0,0.0,0.0
bl_loc_pri,146,reserve,100,100.0,0.0,0.0
bl_loc_pri,146,search,153,100.0,0.0,0.0
bl_loc_pri,147,recommend,200,100.0,0.0,0.0
bl_loc_pri,147,reserve,102,100.0,0.0,0.0
bl_loc_pri,147,search,147,100.0,0.0,0.0
bl_loc_pri,148,recommend,200,100.0,0.0,0.0
bl_loc_pri,148,reserve,97,100.0,0.0,0.0
bl_loc_pri,148,search,152,100.0,0.0,0.0
bl_loc_pri,149,recommend,198,100.0,0.0,0.0
bl_loc_pri,149,reserve,103,100.0,0.0,0.0
bl_loc_pri,149,search,148,100.0,0.0,0.0
bl_loc_pri,150,recommend,202,100.0,0.0,0.0
bl_loc_pri,150,reserve,96,100.0,0.0,0.0
bl_loc_pri,150,search,152,100.0,0.0,0.0
bl_loc_pri,151,recommend,198,100.0,0.0,0.0
bl_loc_pri,151,reserve,104,100.0,0.0,0.0
bl_loc_pri,151,search,149,100.0,0.0,0.0
bl_loc_pri,152,recommend,204,100.0,0.0,0.0
bl_loc_pri,152,reserve,98,100.0,0.0,0.0
bl_loc_pri,152,search,150,100.0,0.0,0.0
bl_loc_pri,153,recommend,198,100.0,0.0,0.0
bl_loc_pri,153,reserve,100,100.0,0.0,0.0
bl_loc_pri,153,search,151,100.0,0.0,0.0
bl_loc_pri,154,recommend,200,100.0,0.0,0.0
bl_loc_pri,154,reserve,102,100.0,0.0,0.0
bl_loc_pri,154,search,148,100.0,0.0,0.0
bl_loc_pri,155,recommend,200,100.0,0.0,0.0
bl_loc_pri,155,reserve,98,100.0,0.0,0.0
bl_loc_pri,155,search,152,100.0,0.0,0.0
bl_loc_pri,156,recommend,200,100.0,0.0,0.0
bl_loc_pri,156,reserve,102,100.0,0.0,0.0
bl_loc_pri,156,search,148,100.0,0.0,0.0
bl_loc_pri,157,recommend,200,100.0,0.0,0.0
bl_loc_pri,157,reserve,98,100.0,0.0,0.0
bl_loc_pri,157,search,152,100.0,0.0,0.0
bl_loc_pri,158,recommend,198,100.0,0.0,0.0
bl_loc_pri,158,reserve,102,100.0,0.0,0.0
bl_loc_pri,158,search,149,100.0,0.0,0.0
bl_loc_pri,159,recommend,204,100.0,0.0,0.0
bl_loc_pri,159,reserve,96,100.0,0.0,0.0
bl_loc_pri,159,search,152,100.0,0.0,0.0
bl_loc_pri,160,recommend,196,100.0,0.0,0.0
bl_loc_pri,160,reserve,104,100.0,0.0,0.0
bl_loc_pri,160,search,148,100.0,0.0,0.0
bl_loc_pri,161,recommend,204,100.0,0.0,0.0
bl_loc_pri,161,reserve,98,100.0,0.0,0.0
bl_loc_pri,161,search,149,100.0,0.0,0.0
bl_loc_pri,162,recommend,198,100.0,0.0,0.0
bl_loc_pri,162,reserve,100,100.0,0.0,0.0
bl_loc_pri,162,search,152,100.0,0.0,0.0
bl_loc_pri,163,recommend,200,100.0,0.0,0.0
bl_loc_pri,163,reserve,102,100.0,0.0,0.0
bl_loc_pri,163,search,147,100.0,0.0,0.0
bl_loc_pri,164,recommend,200,100.0,0.0,0.0
bl_loc_pri,164,reserve,98,100.0,0.0,0.0
bl_loc_pri,164,search,153,100.0,0.0,0.0
bl_loc_pri,165,recommend,198,100.0,0.0,0.0
bl_loc_pri,165,reserve,102,100.0,0.0,0.0
bl_loc_pri,165,search,148,100.0,0.0,0.0
bl_loc_pri,166,recommend,204,100.0,0.0,0.0
bl_loc_pri,166,reserve,96,100.0,0.0,0.0
bl_loc_pri,166,search,152,100.0,0.0,0.0
bl_loc_pri,167,recommend,196,100.0,0.0,0.0
bl_loc_pri,167,reserve,104,100.0,0.0,0.0
bl_loc_pri,167,search,150,100.0,0.0,0.0
bl_loc_pri,168,recommend,204,100.0,0.0,0.0
bl_loc_pri,168,reserve,98,100.0,0.0,0.0
bl_loc_pri,168,search,149,100.0,0.0,0.0
bl_loc_pri,169,recommend,198,100.0,0.0,0.0
bl_loc_pri,169,reserve,100,100.0,0.0,0.0
bl_loc_pri,169,search,152,100.0,0.0,0.0
bl_loc_pri,170,recommend,200,100.0,0.0,0.0
bl_loc_pri,170,reserve,102,100.0,0.0,0.0
bl_loc_pri,170,search,147,100.0,0.0,0.0
bl_loc_pri,171,recommend,200,100.0,0.0,0.0
bl_loc_pri,171,reserve,98,100.0,0.0,0.0
bl_loc_pri,171,search,152,100.0,0.0,0.0
bl_loc_pri,172,recommend,200,100.0,0.0,0.0
bl_loc_pri,172,reserve,102,100.0,0.0,0.0
bl_loc_pri,172,search,148,100.0,0.0,0.0
bl_loc_pri,173,recommend,200,100.0,0.0,0.0
bl_loc_pri,173,reserve,98,100.0,0.0,0.0
bl_loc_pri,173,search,152,100.0,0.0,0.0
bl_loc_pri,174,recommend,198,100.0,0.0,0.0
bl_loc_pri,174,reserve,102,100.0,0.0,0.0
bl_loc_pri,174,search,149,100.0,0.0,0.0
bl_loc_pri,175,recommend,204,100.0,0.0,0.0
bl_loc_pri,175,reserve,96,100.0,0.0,0.0
bl_loc_pri,175,search,151,100.0,0.0,0.0
bl_loc_pri,176,recommend,196,100.0,0.0,0.0
bl_loc_pri,176,reserve,104,100.0,0.0,0.0
bl_loc_pri,176,search,150,100.0,0.0,0.0
bl_loc_pri,177,recommend,204,100.0,0.0,0.0
bl_loc_pri,177,reserve,98,100.0,0.0,0.0
bl_loc_pri,177,search,147,100.0,0.0,0.0
bl_loc_pri,178,recommend,198,100.0,0.0,0.0
bl_loc_pri,178,reserve,100,100.0,0.0,0.0
bl_loc_pri,178,search,153,100.0,0.0,0.0
bl_loc_pri,179,recommend,200,100.0,0.0,0.0
bl_loc_pri,179,reserve,102,100.0,0.0,0.0
bl_loc_pri,179,search,148,100.0,0.0,0.0
bl_loc_pri,180,recommend,201,100.0,0.0,0.0
bl_loc_pri,180,reserve,98,100.0,0.0,0.0
bl_loc_pri,180,search,149,100.0,0.0,0.0
bl_loc_pri,181,recommend,197,100.0,0.0,0.0
bl_loc_pri,181,reserve,102,100.0,0.0,0.0
bl_loc_pri,181,search,149,100.0,0.0,0.0
bl_loc_pri,182,recommend,203,100.0,0.0,0.0
bl_loc_pri,182,reserve,96,100.0,0.0,0.0
bl_loc_pri,182,search,153,100.0,0.0,0.0
bl_loc_pri,183,recommend,197,100.0,0.0,0.0
bl_loc_pri,183,reserve,104,100.0,0.0,0.0
bl_loc_pri,183,search,149,100.0,0.0,0.0
bl_loc_pri,184,recommend,204,100.0,0.0,0.0
bl_loc_pri,184,reserve,98,100.0,0.0,0.0
bl_loc_pri,184,search,150,100.0,0.0,0.0
bl_loc_pri,185,recommend,197,100.0,0.0,0.0
bl_loc_pri,185,reserve,100,100.0,0.0,0.0
bl_loc_pri,185,search,149,100.0,0.0,0.0
bl_loc_pri,186,recommend,201,100.0,0.0,0.0
bl_loc_pri,186,reserve,102,100.0,0.0,0.0
bl_loc_pri,186,search,149,100.0,0.0,0.0
bl_loc_pri,187,recommend,200,100.0,0.0,0.0
bl_loc_pri,187,reserve,98,100.0,0.0,0.0
bl_loc_pri,187,search,152,100.0,0.0,0.0
bl_loc_pri,188,recommend,199,100.0,0.0,0.0
bl_loc_pri,188,reserve,102,100.0,0.0,0.0
bl_loc_pri,188,search,148,100.0,0.0,0.0
bl_loc_pri,189,recommend,201,100.0,0.0,0.0
bl_loc_pri,189,reserve,98,100.0,0.0,0.0
bl_loc_pri,189,search,152,100.0,0.0,0.0
bl_loc_pri,190,recommend,198,100.0,0.0,0.0
bl_loc_pri,190,reserve,102,100.0,0.0,0.0
bl_loc_pri,190,search,149,100.0,0.0,0.0
bl_loc_pri,191,recommend,203,100.0,0.0,0.0
bl_loc_pri,191,reserve,96,100.0,0.0,0.0
bl_loc_pri,191,search,151,100.0,0.0,0.0
bl_loc_pri,192,recommend,197,100.0,0.0,0.0
bl_loc_pri,192,reserve,104,100.0,0.0,0.0
bl_loc_pri,192,search,151,100.0,0.0,0.0
bl_loc_pri,193,recommend,204,100.0,0.0,0.0
bl_loc_pri,193,reserve,98,100.0,0.0,0.0
bl_loc_pri,193,search,147,100.0,0.0,0.0
bl_loc_pri,194,recommend,197,100.0,0.0,0.0
bl_loc_pri,194,reserve,100,100.0,0.0,0.0
bl_loc_pri,194,search,152,100.0,0.0,0.0
bl_loc_pri,195,recommend,201,100.0,0.0,0.0
bl_loc_pri,195,reserve,102,100.0,0.0,0.0
bl_loc_pri,195,search,148,100.0,0.0,0.0
bl_loc_pri,196,recommend,200,100.0,0.0,0.0
bl_loc_pri,196,reserve,98,100.0,0.0,0.0
bl_loc_pri,196,search,152,100.0,0.0,0.0
bl_loc_pri,197,recommend,198,100.0,0.0,0.0
bl_loc_pri,197,reserve,102,100.0,0.0,0.0
bl_loc_pri,197,search,148,100.0,0.0,0.0
bl_loc_pri,198,recommend,203,100.0,0.0,0.0
bl_loc_pri,198,reserve,96,100.0,0.0,0.0
bl_loc_pri,198,search,153,100.0,0.0,0.0
bl_loc_pri,199,recommend,197,100.0,0.0,0.0
bl_loc_pri,199,reserve,104,100.0,0.0,0.0
bl_loc_pri,199,search,149,100.0,0.0,0.0
bl_loc_pri,200,recommend,204,100.0,0.0,0.0
bl_loc_pri,200,reserve,98,100.0,0.0,0.0
bl_loc_pri,200,search,150,100.0,0.0,0.0
bl_loc_pri,201,recommend,197,100.0,0.0,0.0
bl_loc_pri,201,reserve,100,100.0,0.0,0.0
bl_loc_pri,201,search,151,100.0,0.0,0.0
bl_loc_pri,202,recommend,201,100.0,0.0,0.0
bl_loc_pri,202,reserve,102,100.0,0.0,0.0
bl_loc_pri,202,search,147,100.0,0.0,0.0
bl_loc_pri,203,recommend,200,100.0,0.0,0.0
bl_loc_pri,203,reserve,98,100.0,0.0,0.0
bl_loc_pri,203,search,152,100.0,0.0,0.0
bl_loc_pri,204,recommend,199,100.0,0.0,0.0
bl_loc_pri,204,reserve,102,100.0,0.0,0.0
bl_loc_pri,204,search,148,100.0,0.0,0.0
bl_loc_pri,205,recommend,201,100.0,0.0,0.0
bl_loc_pri,205,reserve,98,100.0,0.0,0.0
bl_loc_pri,205,search,153,100.0,0.0,0.0
bl_loc_pri,206,recommend,198,100.0,0.0,0.0
bl_loc_pri,206,reserve,102,100.0,0.0,0.0
bl_loc_pri,206,search,148,100.0,0.0,0.0
bl_loc_pri,207,recommend,202,100.0,0.0,0.0
bl_loc_pri,207,reserve,96,100.0,0.0,0.0
bl_loc_pri,207,search,151,100.0,0.0,0.0
bl_loc_pri,208,recommend,198,100.0,0.0,0.0
bl_loc_pri,208,reserve,104,100.0,0.0,0.0
bl_loc_pri,208,search,151,100.0,0.0,0.0
bl_loc_pri,209,recommend,204,100.0,0.0,0.0
bl_loc_pri,209,reserve,98,100.0,0.0,0.0
bl_loc_pri,209,search,146,100.0,0.0,0.0
bl_loc_pri,210,recommend,197,100.0,0.0,0.0
bl_loc_pri,210,reserve,100,100.0,0.0,0.0
bl_loc_pri,210,search,152,100.0,0.0,0.0
bl_loc_pri,211,recommend,201,100.0,0.0,0.0
bl_loc_pri,211,reserve,102,100.0,0.0,0.0
bl_loc_pri,211,search,150,100.0,0.0,0.0
bl_loc_pri,212,recommend,200,100.0,0.0,0.0
bl_loc_pri,212,reserve,98,100.0,0.0,0.0
bl_loc_pri,212,search,151,100.0,0.0,0.0
bl_loc_pri,213,recommend,198,100.0,0.0,0.0
bl_loc_pri,213,reserve,102,100.0,0.0,0.0
bl_loc_pri,213,search,148,100.0,0.0,0.0
bl_loc_pri,214,recommend,203,100.0,0.0,0.0
bl_loc_pri,214,reserve,96,100.0,0.0,0.0
bl_loc_pri,214,search,151,100.0,0.0,0.0
bl_loc_pri,215,recommend,197,100.0,0.0,0.0
bl_loc_pri,215,reserve,104,100.0,0.0,0.0
bl_loc_pri,215,search,150,100.0,0.0,0.0
bl_loc_pri,216,recommend,204,100.0,0.0,0.0
bl_loc_pri,216,reserve,98,100.0,0.0,0.0
bl_loc_pri,216,search,150,100.0,0.0,0.0
bl_loc_pri,217,recommend,197,100.0,0.0,0.0
bl_loc_pri,217,reserve,100,100.0,0.0,0.0
bl_loc_pri,217,search,151,100.0,0.0,0.0
bl_loc_pri,218,recommend,201,100.0,0.0,0.0
bl_loc_pri,218,reserve,102,100.0,0.0,0.0
bl_loc_pri,218,search,147,100.0,0.0,0.0
bl_loc_pri,219,recommend,200,100.0,0.0,0.0
bl_loc_pri,219,reserve,98,100.0,0.0,0.0
bl_loc_pri,219,search,153,100.0,0.0,0.0
bl_loc_pri,220,recommend,198,100.0,0.0,0.0
bl_loc_pri,220,reserve,102,100.0,0.0,0.0
bl_loc_pri,220,search,148,100.0,0.0,0.0
bl_loc_pri,221,recommend,202,100.0,0.0,0.0
bl_loc_pri,221,reserve,98,100.0,0.0,0.0
bl_loc_pri,221,search,153,100.0,0.0,0.0
bl_loc_pri,222,recommend,198,100.0,0.0,0.0
bl_loc_pri,222,reserve,102,100.0,0.0,0.0
bl_loc_pri,222,search,148,100.0,0.0,0.0
bl_loc_pri,223,recommend,203,100.0,0.0,0.0
bl_loc_pri,223,reserve,96,100.0,0.0,0.0
bl_loc_pri,223,search,151,100.0,0.0,0.0
bl_loc_pri,224,recommend,197,100.0,0.0,0.0
bl_loc_pri,224,reserve,104,100.0,0.0,0.0
bl_loc_pri,224,search,150,100.0,0.0,0.0
bl_loc_pri,225,recommend,204,100.0,0.0,0.0
bl_loc_pri,225,reserve,98,100.0,0.0,0.0
bl_loc_pri,225,search,148,100.0,0.0,0.0
bl_loc_pri,226,recommend,197,100.0,0.0,0.0
bl_loc_pri,226,reserve,100,100.0,0.0,0.0
bl_loc_pri,226,search,152,100.0,0.0,0.0
bl_loc_pri,227,recommend,201,100.0,0.0,0.0
bl_loc_pri,227,reserve,102,100.0,0.0,0.0
bl_loc_pri,227,search,149,100.0,0.0,0.0
bl_loc_pri,228,recommend,200,100.0,0.0,0.0
bl_loc_pri,228,reserve,98,100.0,0.0,0.0
bl_loc_pri,228,search,151,100.0,0.0,0.0
bl_loc_pri,229,recommend,198,100.0,0.0,0.0
bl_loc_pri,229,reserve,102,100.0,0.0,0.0
bl_loc_pri,229,search,148,100.0,0.0,0.0
bl_loc_pri,230,recommend,203,100.0,0.0,0.0
bl_loc_pri,230,reserve,96,100.0,0.0,0.0
bl_loc_pri,230,search,152,100.0,0.0,0.0
bl_loc_pri,231,recommend,197,100.0,0.0,0.0
bl_loc_pri,231,reserve,104,100.0,0.0,0.0
bl_loc_pri,231,search,149,100.0,0.0,0.0
bl_loc_pri,232,recommend,204,100.0,0.0,0.0
bl_loc_pri,232,reserve,98,100.0,0.0,0.0
bl_loc_pri,232,search,151,100.0,0.0,0.0
bl_loc_pri,233,recommend,198,100.0,0.0,0.0
bl_loc_pri,233,reserve,100,100.0,0.0,0.0
bl_loc_pri,233,search,151,100.0,0.0,0.0
bl_loc_pri,234,recommend,200,100.0,0.0,0.0
bl_loc_pri,234,reserve,102,100.0,0.0,0.0
bl_loc_pri,234,search,147,100.0,0.0,0.0
bl_loc_pri,235,recommend,200,100.0,0.0,0.0
bl_loc_pri,235,reserve,98,100.0,0.0,0.0
bl_loc_pri,235,search,152,100.0,0.0,0.0
bl_loc_pri,236,recommend,199,100.0,0.0,0.0
bl_loc_pri,236,reserve,102,100.0,0.0,0.0
bl_loc_pri,236,search,148,100.0,0.0,0.0
bl_loc_pri,237,recommend,201,100.0,0.0,0.0
bl_loc_pri,237,reserve,97,100.0,0.0,0.0
bl_loc_pri,237,search,153,100.0,0.0,0.0
bl_loc_pri,238,recommend,198,100.0,0.0,0.0
bl_loc_pri,238,reserve,102,100.0,0.0,0.0
bl_loc_pri,238,search,148,100.0,0.0,0.0
bl_loc_pri,239,recommend,204,100.0,0.0,0.0
bl_loc_pri,239,reserve,97,100.0,0.0,0.0
bl_loc_pri,239,search,151,100.0,0.0,0.0
bl_loc_pri,240,recommend,197,100.0,0.0,0.0
bl_loc_pri,240,reserve,104,100.0,0.0,0.0
bl_loc_pri,240,search,154,100.0,0.0,0.0
bl_loc_pri,241,recommend,204,100.0,0.0,0.0
bl_loc_pri,241,reserve,98,100.0,0.0,0.0
bl_loc_pri,241,search,147,100.0,0.0,0.0
bl_loc_pri,242,recommend,197,100.0,0.0,0.0
bl_loc_pri,242,reserve,100,100.0,0.0,0.0
bl_loc_pri,242,search,152,100.0,0.0,0.0
bl_loc_pri,243,recommend,201,100.0,0.0,0.0
bl_loc_pri,243,reserve,102,100.0,0.0,0.0
bl_loc_pri,243,search,149,100.0,0.0,0.0
bl_loc_pri,244,recommend,199,100.0,0.0,0.0
bl_loc_pri,244,reserve,98,100.0,0.0,0.0
bl_loc_pri,244,search,151,100.0,0.0,0.0
bl_loc_pri,245,recommend,199,100.0,0.0,0.0
bl_loc_pri,245,reserve,102,100.0,0.0,0.0
bl_loc_pri,245,search,149,100.0,0.0,0.0
bl_loc_pri,246,recommend,202,100.0,0.0,0.0
bl_loc_pri,246,reserve,96,100.0,0.0,0.0
bl_loc_pri,246,search,151,100.0,0.0,0.0
bl_loc_pri,247,recommend,198,100.0,0.0,0.0
bl_loc_pri,247,reserve,104,100.0,0.0,0.0
bl_loc_pri,247,search,151,100.0,0.0,0.0
bl_loc_pri,248,recommend,204,100.0,0.0,0.0
bl_loc_pri,248,reserve,98,100.0,0.0,0.0
bl_loc_pri,248,search,147,100.0,0.0,0.0
bl_loc_pri,249,recommend,198,100.0,0.0,0.0
bl_loc_pri,249,reserve,100,100.0,0.0,0.0
bl_loc_pri,249,search,154,100.0,0.0,0.0
bl_loc_pri,250,recommend,200,100.0,0.0,0.0
bl_loc_pri,250,reserve,102,100.0,0.0,0.0
bl_loc_pri,250,search,147,100.0,0.0,0.0
bl_loc_pri,251,recommend,200,100.0,0.0,0.0
bl_loc_pri,251,reserve,98,100.0,0.0,0.0
bl_loc_pri,251,search,152,100.0,0.0,0.0
bl_loc_pri,252,recommend,200,100.0,0.0,0.0
bl_loc_pri,252,reserve,102,100.0,0.0,0.0
bl_loc_pri,252,search,149,100.0,0.0,0.0
bl_loc_pri,253,recommend,200,100.0,0.0,0.0
bl_loc_pri,253,reserve,98,100.0,0.0,0.0
bl_loc_pri,253,search,150,100.0,0.0,0.0
bl_loc_pri,254,recommend,198,100.0,0.0,0.0
bl_loc_pri,254,reserve,102,100.0,0.0,0.0
bl_loc_pri,254,search,150,100.0,0.0,0.0
bl_loc_pri,255,recommend,204,100.0,0.0,0.0
bl_loc_pri,255,reserve,96,100.0,0.0,0.0
bl_loc_pri,255,search,151,100.0,0.0,0.0
bl_loc_pri,256,recommend,196,100.0,0.0,0.0
bl_loc_pri,256,reserve,104,100.0,0.0,0.0
bl_loc_pri,256,search,150,100.0,0.0,0.0
bl_loc_pri,257,recommend,204,100.0,0.0,0.0
bl_loc_pri,257,reserve,98,100.0,0.0,0.0
bl_loc_pri,257,search,148,100.0,0.0,0.0
bl_loc_pri,258,recommend,198,100.0,0.0,0.0
bl_loc_pri,258,reserve,100,100.0,0.0,0.0
bl_loc_pri,258,search,151,100.0,0.0,0.0
bl_loc_pri,259,recommend,200,100.0,0.0,0.0
bl_loc_pri,259,reserve,102,100.0,0.0,0.0
bl_loc_pri,259,search,148,100.0,0.0,0.0
bl_loc_pri,260,recommend,200,100.0,0.0,0.0
bl_loc_pri,260,reserve,98,100.0,0.0,0.0
bl_loc_pri,260,search,153,100.0,0.0,0.0
bl_loc_pri,261,recommend,198,100.0,0.0,0.0
bl_loc_pri,261,reserve,102,100.0,0.0,0.0
bl_loc_pri,261,search,148,100.0,0.0,0.0
bl_loc_pri,262,recommend,204,100.0,0.0,0.0
bl_loc_pri,262,reserve,96,100.0,0.0,0.0
bl_loc_pri,262,search,152,100.0,0.0,0.0
bl_loc_pri,263,recommend,196,100.0,0.0,0.0
bl_loc_pri,263,reserve,104,100.0,0.0,0.0
bl_loc_pri,263,search,150,100.0,0.0,0.0
bl_loc_pri,264,recommend,203,100.0,0.0,0.0
bl_loc_pri,264,reserve,98,100.0,0.0,0.0
bl_loc_pri,264,search,147,100.0,0.0,0.0
bl_loc_pri,265,recommend,199,100.0,0.0,0.0
bl_loc_pri,265,reserve,100,100.0,0.0,0.0
bl_loc_pri,265,search,154,100.0,0.0,0.0
bl_loc_pri,266,recommend,200,100.0,0.0,0.0
bl_loc_pri,266,reserve,102,100.0,0.0,0.0
bl_loc_pri,266,search,147,100.0,0.0,0.0
bl_loc_pri,267,recommend,199,100.0,0.0,0.0
bl_loc_pri,267,reserve,98,100.0,0.0,0.0
bl_loc_pri,267,search,151,100.0,0.0,0.0
bl_loc_pri,268,recommend,200,100.0,0.0,0.0
bl_loc_pri,268,reserve,102,100.0,0.0,0.0
bl_loc_pri,268,search,148,100.0,0.0,0.0
bl_loc_pri,269,recommend,201,100.0,0.0,0.0
bl_loc_pri,269,reserve,98,100.0,0.0,0.0
bl_loc_pri,269,search,153,100.0,0.0,0.0
bl_loc_pri,270,recommend,198,100.0,0.0,0.0
bl_loc_pri,270,reserve,102,100.0,0.0,0.0
bl_loc_pri,270,search,149,100.0,0.0,0.0
bl_loc_pri,271,recommend,204,100.0,0.0,0.0
bl_loc_pri,271,reserve,96,100.0,0.0,0.0
bl_loc_pri,271,search,151,100.0,0.0,0.0
bl_loc_pri,272,recommend,195,100.0,0.0,0.0
bl_loc_pri,272,reserve,104,100.0,0.0,0.0
bl_loc_pri,272,search,149,100.0,0.0,0.0
bl_loc_pri,273,recommend,205,100.0,0.0,0.0
bl_loc_pri,273,reserve,98,100.0,0.0,0.0
bl_loc_pri,273,search,148,100.0,0.0,0.0
bl_loc_pri,274,recommend,198,100.0,0.0,0.0
bl_loc_pri,274,reserve,100,100.0,0.0,0.0
bl_loc_pri,274,search,154,100.0,0.0,0.0
bl_loc_pri,275,recommend,200,100.0,0.0,0.0
bl_loc_pri,275,reserve,102,100.0,0.0,0.0
bl_loc_pri,275,search,146,100.0,0.0,0.0
bl_loc_pri,276,recommend,200,100.0,0.0,0.0
bl_loc_pri,276,reserve,98,100.0,0.0,0.0
bl_loc_pri,276,search,153,100.0,0.0,0.0
bl_loc_pri,277,recommend,198,100.0,0.0,0.0
bl_loc_pri,277,reserve,102,100.0,0.0,0.0
bl_loc_pri,277,search,148,100.0,0.0,0.0
bl_loc_pri,278,recommend,202,100.0,0.0,0.0
bl_loc_pri,278,reserve,96,100.0,0.0,0.0
bl_loc_pri,278,search,152,100.0,0.0,0.0
bl_loc_pri,279,recommend,198,100.0,0.0,0.0
bl_loc_pri,279,reserve,104,100.0,0.0,0.0
bl_loc_pri,279,search,150,100.0,0.0,0.0
bl_loc_pri,280,recommend,203,100.0,0.0,0.0
bl_loc_pri,280,reserve,98,100.0,0.0,0.0
bl_loc_pri,280,search,148,100.0,0.0,0.0
bl_loc_pri,281,recommend,199,100.0,0.0,0.0
bl_loc_pri,281,reserve,100,100.0,0.0,0.0
bl_loc_pri,281,search,152,100.0,0.0,0.0
bl_loc_pri,282,recommend,200,100.0,0.0,0.0
bl_loc_pri,282,reserve,102,100.0,0.0,0.0
bl_loc_pri,282,search,147,100.0,0.0,0.0
bl_loc_pri,283,recommend,199,100.0,0.0,0.0
bl_loc_pri,283,reserve,98,100.0,0.0,0.0
bl_loc_pri,283,search,152,100.0,0.0,0.0
bl_loc_pri,284,recommend,201,100.0,0.0,0.0
bl_loc_pri,284,reserve,102,100.0,0.0,0.0
bl_loc_pri,284,search,149,100.0,0.0,0.0
bl_loc_pri,285,recommend,200,100.0,0.0,0.0
bl_loc_pri,285,reserve,98,100.0,0.0,0.0
bl_loc_pri,285,search,151,100.0,0.0,0.0
bl_loc_pri,286,recommend,197,100.0,0.0,0.0
bl_loc_pri,286,reserve,102,100.0,0.0,0.0
bl_loc_pri,286,search,149,100.0,0.0,0.0
bl_loc_pri,287,recommend,205,100.0,0.0,0.0
bl_loc_pri,287,reserve,96,100.0,0.0,0.0
bl_loc_pri,287,search,151,100.0,0.0,0.0
bl_loc_pri,288,recommend,195,100.0,0.0,0.0
bl_loc_pri,288,reserve,104,100.0,0.0,0.0
bl_loc_pri,288,search,151,100.0,0.0,0.0
bl_loc_pri,289,recommend,205,100.0,0.0,0.0
bl_loc_pri,289,reserve,98,100.0,0.0,0.0
bl_loc_pri,289,search,148,100.0,0.0,0.0
bl_loc_pri,290,recommend,198,100.0,0.0,0.0
bl_loc_pri,290,reserve,100,100.0,0.0,0.0
bl_loc_pri,290,search,152,100.0,0.0,0.0
bl_loc_pri,291,recommend,200,100.0,0.0,0.0
