policy,t_rel_s,class,n,S1_pct,S2_pct,S3_pct
bl_lr,77,search,266,51.88,27.82,20.3
bl_lr,78,recommend,355,51.55,27.61,20.85
bl_lr,78,reserve,182,55.49,25.82,18.68
bl_lr,78,search,265,48.3,30.57,21.13
bl_lr,79,recommend,360,49.44,29.44,21.11
bl_lr,79,reserve,174,52.87,26.44,20.69
bl_lr,79,search,267,47.19,32.21,20.6
bl_lr,80,recommend,354,48.31,29.94,21.75
bl_lr,80,reserve,177,43.5,38.42,18.08
bl_lr,80,search,269,50.19,23.79,26.02
bl_lr,81,recommend,354,49.44,30.79,19.77
bl_lr,81,reserve,178,44.94,28.65,26.4
bl_lr,81,search,267,47.57,31.84,20.6
bl_lr,82,recommend,355,50.42,29.86,19.72
bl_lr,82,reserve,180,51.67,27.22,21.11
bl_lr,82,search,263,50.19,28.9,20.91
bl_lr,83,recommend,355,50.42,25.35,24.23
bl_lr,83,reserve,177,48.02,36.16,15.82
bl_lr,83,search,267,48.69,28.84,22.47
bl_lr,84,recommend,360,48.89,26.94,24.17
bl_lr,84,reserve,174,50.0,28.74,21.26
bl_lr,84,search,268,46.64,33.96,19.4
bl_lr,85,recommend,353,49.01,29.18,21.81
bl_lr,85,reserve,179,55.31,29.05,15.64
bl_lr,85,search,268,50.37,27.99,21.64
bl_lr,86,recommend,356,47.19,30.34,22.47
bl_lr,86,reserve,180,50.56,30.0,19.44
bl_lr,86,search,266,48.12,29.7,22.18
bl_lr,87,recommend,354,48.59,28.25,23.16
bl_lr,87,reserve,179,51.96,28.49,19.55
bl_lr,87,search,265,50.57,27.55,21.89
bl_lr,88,recommend,360,48.33,29.44,22.22
bl_lr,88,reserve,176,45.45,32.95,21.59
bl_lr,88,search,266,45.11,33.46,21.43
bl_lr,89,recommend,354,48.87,29.94,21.19
bl_lr,89,reserve,177,49.15,26.55,24.29
bl_lr,89,search,269,46.84,32.34,20.82
bl_lr,90,recommend,351,52.42,27.35,20.23
bl_lr,90,reserve,178,45.51,35.96,18.54
bl_lr,90,search,268,48.88,27.24,23.88
bl_lr,91,recommend,358,49.44,27.37,23.18
bl_lr,91,reserve,181,39.78,41.44,18.78
bl_lr,91,search,265,52.45,24.91,22.64
bl_lr,92,recommend,356,51.97,25.84,22.19
bl_lr,92,reserve,175,50.86,32.0,17.14
bl_lr,92,search,265,51.32,26.79,21.89
bl_lr,93,recommend,357,48.46,29.13,22.41
bl_lr,93,reserve,177,51.41,30.51,18.08
bl_lr,93,search,268,50.0,29.1,20.9
bl_lr,94,recommend,354,49.15,29.66,21.19
bl_lr,94,reserve,179,45.81,32.4,21.79
bl_lr,94,search,269,50.19,26.39,23.42
bl_lr,95,recommend,356,52.25,27.81,19.94
bl_lr,95,reserve,179,52.51,29.05,18.44
bl_lr,95,search,264,45.45,32.2,22.35
bl_lr,96,recommend,356,50.84,26.97,22.19
bl_lr,96,reserve,179,43.02,32.4,24.58
bl_lr,96,search,265,50.19,29.81,20.0
bl_lr,97,recommend,357,53.78,27.17,19.05
bl_lr,97,reserve,173,47.98,29.48,22.54
bl_lr,97,search,269,44.24,31.97,23.79
bl_lr,98,recommend,355,49.86,28.73,21.41
bl_lr,98,reserve,178,45.51,31.46,23.03
bl_lr,98,search,267,47.57,31.84,20.6
bl_lr,99,recommend,350,48.86,25.71,25.43
bl_lr,99,reserve,181,54.14,30.39,15.47
bl_lr,99,search,268,46.64,30.97,22.39
bl_lr,100,recommend,357,51.82,26.89,21.29
bl_lr,100,reserve,178,52.25,29.78,17.98
bl_lr,100,search,264,46.21,33.71,20.08
bl_lr,101,recommend,358,50.0,26.82,23.18
bl_lr,101,reserve,176,50.0,30.11,19.89
bl_lr,101,search,267,53.18,29.96,16.85
bl_lr,102,recommend,356,50.0,28.65,21.35
bl_lr,102,reserve,175,51.43,28.0,20.57
bl_lr,102,search,267,45.32,33.33,21.35
bl_lr,103,recommend,357,52.1,27.73,20.17
bl_lr,103,reserve,182,48.35,29.12,22.53
bl_lr,103,search,268,46.64,28.36,25.0
bl_lr,104,recommend,353,46.46,30.88,22.66
bl_lr,104,reserve,176,54.55,24.43,21.02
bl_lr,104,search,266,45.11,30.45,24.44
bl_lr,105,recommend,356,46.63,29.21,24.16
bl_lr,105,reserve,179,46.37,31.84,21.79
bl_lr,105,search,265,52.08,26.79,21.13
bl_lr,106,recommend,357,49.3,26.33,24.37
bl_lr,106,reserve,177,49.15,31.64,19.21
bl_lr,106,search,266,48.5,31.58,19.92
bl_lr,107,recommend,355,49.3,29.58,21.13
bl_lr,107,reserve,176,46.59,36.36,17.05
bl_lr,107,search,270,50.74,25.56,23.7
bl_lr,108,recommend,355,48.45,27.32,24.23
bl_lr,108,reserve,179,55.31,27.37,17.32
bl_lr,108,search,265,50.94,30.94,18.11
bl_lr,109,recommend,354,49.72,27.12,23.16
bl_lr,109,reserve,181,43.09,35.91,20.99
bl_lr,109,search,268,47.76,33.21,19.03
bl_lr,110,recommend,360,48.89,28.06,23.06
bl_lr,110,reserve,176,52.27,31.82,15.91
bl_lr,110,search,264,53.03,26.14,20.83
bl_lr,111,recommend,353,48.73,29.46,21.81
bl_lr,111,reserve,175,49.71,28.0,22.29
bl_lr,111,search,267,48.69,29.59,21.72
bl_lr,112,recommend,354,44.92,31.07,24.01
bl_lr,112,reserve,179,51.96,27.93,20.11
bl_lr,112,search,270,50.37,30.74,18.89
bl_lr,113,recommend,357,44.82,29.41,25.77
bl_lr,113,reserve,177,47.46,29.94,22.6
bl_lr,113,search,266,50.38,31.2,18.42
bl_lr,114,recommend,356,49.44,30.62,19.94
bl_lr,114,reserve,181,50.28,28.73,20.99
bl_lr,114,search,265,51.7,29.81,18.49
bl_lr,115,recommend,358,52.79,29.05,18.16
bl_lr,115,reserve,176,56.25,26.14,17.61
bl_lr,115,search,265,45.28,29.43,25.28
bl_lr,116,recommend,354,50.56,24.86,24.58
bl_lr,116,reserve,177,45.76,35.59,18.64
bl_lr,116,search,269,48.33,32.71,18.96
bl_lr,117,recommend,353,49.29,28.05,22.66
bl_lr,117,reserve,178,44.38,35.96,19.66
bl_lr,117,search,268,51.12,25.75,23.13
bl_lr,118,recommend,355,52.68,26.48,20.85
bl_lr,118,reserve,178,48.31,31.46,20.22
bl_lr,118,search,265,52.08,30.57,17.36
bl_lr,119,recommend,358,47.49,30.17,22.35
bl_lr,119,reserve,180,49.44,34.44,16.11
bl_lr,119,search,264,51.89,26.52,21.59
bl_lr,120,recommend,354,53.39,27.12,19.49
bl_lr,120,reserve,174,50.57,26.44,22.99
bl_lr,120,search,267,48.69,28.46,22.85
bl_lr,121,recommend,356,48.03,28.09,23.88
bl_lr,121,reserve,181,50.28,30.94,18.78
bl_lr,121,search,265,48.68,30.19,21.13
bl_lr,122,recommend,354,48.59,30.79,20.62
bl_lr,122,reserve,176,48.3,29.55,22.16
bl_lr,122,search,267,50.19,26.97,22.85
bl_lr,123,recommend,356,50.84,28.65,20.51
bl_lr,123,reserve,180,45.56,33.33,21.11
bl_lr,123,search,265,43.4,31.32,25.28
bl_lr,124,recommend,356,51.97,26.97,21.07
bl_lr,124,reserve,172,50.58,33.14,16.28
bl_lr,124,search,269,48.33,27.88,23.79
bl_lr,125,recommend,357,49.02,29.13,21.85
bl_lr,125,reserve,180,47.22,31.11,21.67
bl_lr,125,search,267,49.06,29.96,20.97
bl_lr,126,recommend,354,49.15,31.36,19.49
bl_lr,126,reserve,179,52.51,26.82,20.67
bl_lr,126,search,265,48.68,30.19,21.13
bl_lr,127,recommend,352,49.43,26.7,23.86
bl_lr,127,reserve,180,51.11,27.22,21.67
bl_lr,127,search,268,51.49,30.22,18.28
bl_lr,128,recommend,360,50.0,28.89,21.11
bl_lr,128,reserve,175,44.57,35.43,20.0
bl_lr,128,search,265,52.83,21.89,25.28
bl_lr,129,recommend,355,49.86,28.73,21.41
bl_lr,129,reserve,177,55.93,26.55,17.51
bl_lr,129,search,270,51.85,26.67,21.48
bl_lr,130,recommend,357,45.66,31.65,22.69
bl_lr,130,reserve,180,49.44,31.67,18.89
bl_lr,130,search,264,50.76,27.65,21.59
bl_lr,131,recommend,352,44.89,33.52,21.59
bl_lr,131,reserve,178,45.51,32.58,21.91
bl_lr,131,search,268,54.1,25.0,20.9
bl_lr,132,recommend,357,46.78,27.73,25.49
bl_lr,132,reserve,181,45.86,37.57,16.57
bl_lr,132,search,266,50.38,29.7,19.92
bl_lr,133,recommend,357,45.94,31.09,22.97
bl_lr,133,reserve,172,48.26,30.81,20.93
bl_lr,133,search,265,49.81,29.06,21.13
bl_lr,134,recommend,356,50.56,27.25,22.19
bl_lr,134,reserve,179,47.49,31.84,20.67
bl_lr,134,search,268,49.25,29.1,21.64
bl_lr,135,recommend,354,49.44,25.99,24.58
bl_lr,135,reserve,178,51.12,30.34,18.54
bl_lr,135,search,267,50.56,26.97,22.47
bl_lr,136,recommend,352,50.57,30.4,19.03
bl_lr,136,reserve,181,54.14,26.52,19.34
bl_lr,136,search,267,49.81,29.21,20.97
bl_lr,137,recommend,357,51.54,29.13,19.33
bl_lr,137,reserve,175,44.57,30.29,25.14
bl_lr,137,search,265,48.68,30.19,21.13
bl_lr,138,recommend,359,46.52,31.75,21.73
bl_lr,138,reserve,175,51.43,25.14,23.43
bl_lr,138,search,270,50.0,28.15,21.85
bl_lr,139,recommend,354,46.89,29.66,23.45
bl_lr,139,reserve,181,46.41,31.49,22.1
bl_lr,139,search,267,48.69,28.84,22.47
bl_lr,140,recommend,356,46.35,30.9,22.75
bl_lr,140,reserve,179,43.58,31.28,25.14
bl_lr,140,search,265,49.81,29.43,20.75
bl_lr,141,recommend,355,47.89,29.86,22.25
bl_lr,141,reserve,179,55.31,29.61,15.08
bl_lr,141,search,267,48.31,28.09,23.6
bl_lr,142,recommend,360,49.44,28.61,21.94
bl_lr,142,reserve,172,47.09,30.81,22.09
bl_lr,142,search,265,51.7,29.43,18.87
bl_lr,143,recommend,354,43.79,30.51,25.71
bl_lr,143,reserve,180,51.67,28.33,20.0
bl_lr,143,search,267,47.57,30.71,21.72
bl_lr,144,recommend,353,49.01,30.03,20.96
bl_lr,144,reserve,179,48.6,31.28,20.11
bl_lr,144,search,265,50.57,26.04,23.4
bl_lr,145,recommend,352,52.27,28.41,19.32
bl_lr,145,reserve,178,46.63,36.52,16.85
bl_lr,145,search,269,49.07,26.77,24.16
bl_lr,146,recommend,359,47.63,27.3,25.07
bl_lr,146,reserve,178,50.0,29.21,20.79
bl_lr,146,search,265,46.79,33.96,19.25
bl_lr,147,recommend,356,45.22,32.3,22.47
bl_lr,147,reserve,174,51.15,27.59,21.26
bl_lr,147,search,270,53.33,28.89,17.78
bl_lr,148,recommend,356,50.56,27.53,21.91
bl_lr,148,reserve,180,55.0,30.56,14.44
bl_lr,148,search,266,50.0,27.82,22.18
bl_lr,149,recommend,353,41.93,31.44,26.63
bl_lr,149,reserve,178,51.69,27.53,20.79
bl_lr,149,search,266,47.37,31.95,20.68
bl_lr,150,recommend,359,49.3,30.08,20.61
bl_lr,150,reserve,179,48.04,28.49,23.46
bl_lr,150,search,264,46.97,30.68,22.35
bl_lr,151,recommend,358,47.21,29.89,22.91
bl_lr,151,reserve,176,44.89,32.39,22.73
bl_lr,151,search,268,56.34,27.99,15.67
bl_lr,152,recommend,350,48.57,29.14,22.29
bl_lr,152,reserve,177,46.89,29.38,23.73
bl_lr,152,search,269,46.84,33.46,19.7
bl_lr,153,recommend,357,46.5,28.57,24.93
bl_lr,153,reserve,179,41.9,37.43,20.67
bl_lr,153,search,266,50.0,28.57,21.43
bl_lr,154,recommend,354,47.18,29.94,22.88
bl_lr,154,reserve,180,52.22,31.11,16.67
bl_lr,154,search,265,46.42,28.68,24.91
bl_lr,155,recommend,358,47.77,27.65,24.58
bl_lr,155,reserve,174,51.15,28.74,20.11
bl_lr,155,search,268,47.39,32.09,20.52
bl_lr,156,recommend,354,46.05,31.36,22.6
bl_lr,156,reserve,177,53.67,26.55,19.77
bl_lr,156,search,267,50.56,26.97,22.47
bl_lr,157,recommend,357,50.14,30.53,19.33
bl_lr,157,reserve,181,46.41,34.81,18.78
bl_lr,157,search,268,48.88,23.13,27.99
bl_lr,158,recommend,355,48.45,29.58,21.97
bl_lr,158,reserve,177,48.59,33.33,18.08
bl_lr,158,search,264,51.14,27.27,21.59
bl_lr,159,recommend,354,50.85,30.23,18.93
bl_lr,159,reserve,180,44.44,33.33,22.22
bl_lr,159,search,264,48.86,26.52,24.62
bl_lr,160,recommend,360,51.11,27.78,21.11
bl_lr,160,reserve,174,45.98,35.63,18.39
bl_lr,160,search,269,46.47,29.37,24.16
bl_lr,161,recommend,354,49.15,30.51,20.34
bl_lr,161,reserve,178,53.93,25.28,20.79
bl_lr,161,search,268,47.39,30.6,22.01
bl_lr,162,recommend,350,47.14,30.57,22.29
bl_lr,162,reserve,178,53.37,25.84,20.79
bl_lr,162,search,268,47.39,30.97,21.64
bl_lr,163,recommend,357,47.06,29.97,22.97
bl_lr,163,reserve,181,45.86,36.46,17.68
bl_lr,163,search,264,48.11,28.03,23.86
bl_lr,164,recommend,359,51.25,28.69,20.06
bl_lr,164,reserve,177,49.15,25.99,24.86
bl_lr,164,search,265,44.91,32.45,22.64
bl_lr,165,recommend,355,54.93,24.79,20.28
bl_lr,165,reserve,175,42.29,32.0,25.71
bl_lr,165,search,270,45.56,33.33,21.11
bl_lr,166,recommend,356,46.91,30.62,22.47
bl_lr,166,reserve,179,46.93,31.84,21.23
bl_lr,166,search,268,53.73,24.63,21.64
bl_lr,167,recommend,352,48.3,28.41,23.3
bl_lr,167,reserve,179,46.93,30.17,22.91
bl_lr,167,search,265,50.57,29.43,20.0
bl_lr,168,recommend,359,50.42,27.58,22.01
bl_lr,168,reserve,178,51.69,28.09,20.22
bl_lr,168,search,264,50.38,31.44,18.18
bl_lr,169,recommend,357,50.98,27.45,21.57
bl_lr,169,reserve,176,48.3,32.39,19.32
bl_lr,169,search,268,50.37,29.48,20.15
bl_lr,170,recommend,356,50.0,28.65,21.35
bl_lr,170,reserve,177,46.89,29.94,23.16
bl_lr,170,search,266,52.26,27.07,20.68
bl_lr,171,recommend,353,43.06,33.99,22.95
bl_lr,171,reserve,179,48.6,31.28,20.11
bl_lr,171,search,268,50.37,26.12,23.51
bl_lr,172,recommend,354,51.13,26.84,22.03
bl_lr,172,reserve,178,53.93,25.28,20.79
bl_lr,172,search,267,46.82,31.46,21.72
bl_lr,173,recommend,359,47.91,29.53,22.56
bl_lr,173,reserve,179,46.37,30.17,23.46
bl_lr,173,search,265,47.92,31.7,20.38
bl_lr,174,recommend,356,46.07,32.3,21.63
bl_lr,174,reserve,173,47.4,32.95,19.65
bl_lr,174,search,269,49.81,26.39,23.79
bl_lr,175,recommend,354,46.89,30.79,22.32
bl_lr,175,reserve,180,48.89,30.56,20.56
bl_lr,175,search,267,51.69,27.72,20.6
bl_lr,176,recommend,353,49.01,29.46,21.53
bl_lr,176,reserve,179,45.81,30.73,23.46
bl_lr,176,search,265,54.34,25.66,20.0
bl_lr,177,recommend,356,48.31,27.81,23.88
bl_lr,177,reserve,181,51.38,30.39,18.23
bl_lr,177,search,266,46.99,31.2,21.8
bl_lr,178,recommend,358,47.49,28.49,24.02
bl_lr,178,reserve,174,50.57,31.03,18.39
bl_lr,178,search,266,46.24,32.71,21.05
bl_lr,179,recommend,357,47.06,25.77,27.17
bl_lr,179,reserve,178,48.88,33.71,17.42
bl_lr,179,search,271,49.82,32.84,17.34
bl_lr,180,recommend,349,51.29,27.22,21.49
bl_lr,180,reserve,175,52.57,27.43,20.0
bl_lr,180,search,259,47.1,33.59,19.31
bl_lr,181,recommend,355,47.04,25.07,27.89
bl_lr,181,reserve,182,44.51,32.97,22.53
bl_lr,181,search,266,51.13,32.71,16.17
bl_lr,182,recommend,360,44.44,31.67,23.89
bl_lr,182,reserve,178,55.06,23.6,21.35
bl_lr,182,search,268,53.73,29.1,17.16
bl_lr,183,recommend,355,44.79,29.86,25.35
bl_lr,183,reserve,176,48.3,35.8,15.91
bl_lr,183,search,268,51.87,25.37,22.76
bl_lr,184,recommend,355,47.61,31.55,20.85
bl_lr,184,reserve,178,44.94,30.9,24.16
bl_lr,184,search,267,49.44,28.09,22.47
bl_lr,185,recommend,355,49.01,29.3,21.69
bl_lr,185,reserve,179,45.81,32.4,21.79
bl_lr,185,search,269,50.56,27.51,21.93
bl_lr,186,recommend,356,47.19,30.9,21.91
bl_lr,186,reserve,179,46.37,32.96,20.67
bl_lr,186,search,262,50.0,30.15,19.85
bl_lr,187,recommend,357,49.02,27.73,23.25
bl_lr,187,reserve,173,43.93,37.57,18.5
bl_lr,187,search,269,51.3,27.14,21.56
bl_lr,188,recommend,358,50.56,26.82,22.63
bl_lr,188,reserve,178,52.25,28.65,19.1
bl_lr,188,search,266,45.86,31.2,22.93
bl_lr,189,recommend,353,49.01,30.88,20.11
bl_lr,189,reserve,180,51.11,30.0,18.89
bl_lr,189,search,267,48.31,28.84,22.85
bl_lr,190,recommend,353,49.58,26.63,23.8
bl_lr,190,reserve,179,54.19,29.61,16.2
bl_lr,190,search,264,48.86,28.41,22.73
bl_lr,191,recommend,358,46.65,30.45,22.91
bl_lr,191,reserve,177,50.28,29.38,20.34
bl_lr,191,search,267,52.06,26.97,20.97
bl_lr,192,recommend,355,47.61,32.11,20.28
bl_lr,192,reserve,176,47.16,31.25,21.59
bl_lr,192,search,271,48.34,27.68,23.99
bl_lr,193,recommend,355,45.92,29.01,25.07
bl_lr,193,reserve,176,50.57,30.68,18.75
bl_lr,193,search,265,45.66,32.08,22.26
bl_lr,194,recommend,354,48.59,31.36,20.06
bl_lr,194,reserve,181,50.28,29.83,19.89
bl_lr,194,search,267,49.44,28.09,22.47
bl_lr,195,recommend,359,49.03,29.53,21.45
bl_lr,195,reserve,179,49.72,29.61,20.67
bl_lr,195,search,265,47.17,29.81,23.02
bl_lr,196,recommend,356,48.88,26.97,24.16
bl_lr,196,reserve,176,44.89,31.82,23.3
bl_lr,196,search,269,50.56,30.86,18.59
bl_lr,197,recommend,354,49.44,31.07,19.49
bl_lr,197,reserve,178,50.56,26.97,22.47
bl_lr,197,search,265,49.06,29.81,21.13
bl_lr,198,recommend,352,47.16,28.69,24.15
bl_lr,198,reserve,179,48.6,32.96,18.44
bl_lr,198,search,265,49.43,30.94,19.62
bl_lr,199,recommend,356,47.75,30.9,21.35
bl_lr,199,reserve,179,43.02,30.73,26.26
bl_lr,199,search,268,49.63,27.99,22.39
bl_lr,200,recommend,361,50.14,27.42,22.44
bl_lr,200,reserve,176,56.25,27.27,16.48
bl_lr,200,search,266,46.62,28.2,25.19
bl_lr,201,recommend,354,53.11,25.99,20.9
bl_lr,201,reserve,176,51.14,26.7,22.16
bl_lr,201,search,267,46.07,33.71,20.22
bl_lr,202,recommend,357,48.18,29.69,22.13
bl_lr,202,reserve,179,51.96,31.84,16.2
bl_lr,202,search,268,47.76,29.85,22.39
bl_lr,203,recommend,351,46.44,30.2,23.36
bl_lr,203,reserve,178,50.56,32.58,16.85
bl_lr,203,search,267,47.19,27.34,25.47
bl_lr,204,recommend,356,48.31,28.09,23.6
bl_lr,204,reserve,179,53.07,29.61,17.32
bl_lr,204,search,265,48.68,29.81,21.51
bl_lr,205,recommend,358,50.56,25.98,23.46
bl_lr,205,reserve,176,46.59,33.52,19.89
bl_lr,205,search,268,48.51,28.73,22.76
bl_lr,206,recommend,355,48.17,32.96,18.87
bl_lr,206,reserve,179,49.16,28.49,22.35
bl_lr,206,search,266,52.26,25.94,21.8
bl_lr,207,recommend,354,50.0,29.38,20.62
bl_lr,207,reserve,176,49.43,26.7,23.86
bl_lr,207,search,268,51.12,27.61,21.27
bl_lr,208,recommend,354,46.89,29.94,23.16
bl_lr,208,reserve,181,50.83,27.62,21.55
bl_lr,208,search,265,43.4,36.6,20.0
bl_lr,209,recommend,358,51.68,25.7,22.63
bl_lr,209,reserve,177,43.5,31.07,25.42
bl_lr,209,search,266,51.5,31.58,16.92
bl_lr,210,recommend,356,42.13,32.02,25.84
bl_lr,210,reserve,174,51.15,25.86,22.99
bl_lr,210,search,270,49.26,30.37,20.37
bl_lr,211,recommend,354,48.87,30.79,20.34
bl_lr,211,reserve,179,48.6,30.73,20.67
bl_lr,211,search,265,51.7,27.92,20.38
bl_lr,212,recommend,357,47.9,28.01,24.09
bl_lr,212,reserve,180,48.89,31.67,19.44
bl_lr,212,search,266,45.11,34.21,20.68
bl_lr,213,recommend,353,52.97,28.61,18.41
bl_lr,213,reserve,180,42.22,32.22,25.56
bl_lr,213,search,265,45.28,28.68,26.04
bl_lr,214,recommend,358,47.49,32.12,20.39
bl_lr,214,reserve,174,48.85,32.18,18.97
bl_lr,214,search,268,51.12,25.0,23.88
bl_lr,215,recommend,356,49.72,31.46,18.82
bl_lr,215,reserve,177,52.54,29.94,17.51
bl_lr,215,search,268,43.28,30.22,26.49
bl_lr,216,recommend,354,48.02,31.92,20.06
bl_lr,216,reserve,179,45.25,35.75,18.99
bl_lr,216,search,267,47.94,25.47,26.59
bl_lr,217,recommend,352,45.74,28.69,25.57
bl_lr,217,reserve,180,49.44,30.56,20.0
bl_lr,217,search,266,50.38,31.58,18.05
bl_lr,218,recommend,362,47.79,30.66,21.55
bl_lr,218,reserve,176,45.45,29.55,25.0
bl_lr,218,search,267,53.56,25.09,21.35
bl_lr,219,recommend,354,46.61,30.23,23.16
bl_lr,219,reserve,175,46.86,32.57,20.57
bl_lr,219,search,266,47.74,31.2,21.05
bl_lr,220,recommend,357,50.98,27.45,21.57
bl_lr,220,reserve,180,46.67,32.22,21.11
bl_lr,220,search,267,49.44,28.46,22.1
bl_lr,221,recommend,351,45.87,29.06,25.07
bl_lr,221,reserve,179,47.49,35.2,17.32
bl_lr,221,search,267,52.81,26.59,20.6
bl_lr,222,recommend,358,51.96,25.14,22.91
bl_lr,222,reserve,177,44.63,34.46,20.9
bl_lr,222,search,265,52.08,28.3,19.62
bl_lr,223,recommend,359,45.4,29.81,24.79
bl_lr,223,reserve,178,42.7,30.9,26.4
bl_lr,223,search,269,50.56,30.48,18.96
bl_lr,224,recommend,352,50.85,24.15,25.0
bl_lr,224,reserve,175,48.57,33.71,17.71
bl_lr,224,search,264,48.86,32.58,18.56
bl_lr,225,recommend,359,50.14,28.41,21.45
bl_lr,225,reserve,180,48.33,29.44,22.22
bl_lr,225,search,269,46.84,30.86,22.3
bl_lr,226,recommend,353,51.56,26.06,22.38
bl_lr,226,reserve,179,44.69,35.2,20.11
bl_lr,226,search,264,50.38,29.17,20.45
bl_lr,227,recommend,358,50.84,28.77,20.39
bl_lr,227,reserve,179,46.37,35.2,18.44
bl_lr,227,search,265,49.43,27.92,22.64
bl_lr,228,recommend,356,49.44,26.97,23.6
bl_lr,228,reserve,174,51.72,33.91,14.37
bl_lr,228,search,270,50.0,29.63,20.37
bl_lr,229,recommend,354,49.72,29.94,20.34
bl_lr,229,reserve,178,42.7,34.27,23.03
bl_lr,229,search,267,50.56,28.09,21.35
bl_lr,230,recommend,353,51.27,28.61,20.11
bl_lr,230,reserve,179,44.13,28.49,27.37
bl_lr,230,search,266,45.49,32.33,22.18
bl_lr,231,recommend,357,47.34,33.61,19.05
bl_lr,231,reserve,180,51.67,25.56,22.78
bl_lr,231,search,264,45.83,32.2,21.97
bl_lr,232,recommend,355,50.42,26.48,23.1
bl_lr,232,reserve,175,45.71,28.57,25.71
bl_lr,232,search,270,48.89,32.59,18.52
bl_lr,233,recommend,355,46.2,26.76,27.04
bl_lr,233,reserve,178,47.19,30.34,22.47
bl_lr,233,search,267,49.81,33.71,16.48
bl_lr,234,recommend,356,47.47,27.81,24.72
bl_lr,234,reserve,178,47.75,28.65,23.6
bl_lr,234,search,268,51.12,30.22,18.66
bl_lr,235,recommend,355,51.27,27.61,21.13
bl_lr,235,reserve,178,48.88,30.9,20.22
bl_lr,235,search,263,47.91,30.42,21.67
bl_lr,236,recommend,355,46.76,32.11,21.13
bl_lr,236,reserve,179,54.75,22.91,22.35
bl_lr,236,search,267,46.82,31.84,21.35
bl_lr,237,recommend,360,48.06,32.22,19.72
bl_lr,237,reserve,175,50.29,29.14,20.57
bl_lr,237,search,269,50.56,27.51,21.93
bl_lr,238,recommend,352,51.42,28.12,20.45
bl_lr,238,reserve,178,44.38,30.34,25.28
bl_lr,238,search,266,48.87,28.95,22.18
bl_lr,239,recommend,353,50.14,28.05,21.81
bl_lr,239,reserve,179,51.4,31.28,17.32
bl_lr,239,search,266,49.62,28.95,21.43
bl_lr,240,recommend,357,47.34,31.09,21.57
bl_lr,240,reserve,181,45.86,31.49,22.65
bl_lr,240,search,272,50.74,28.31,20.96
bl_lr,241,recommend,362,48.34,28.45,23.2
bl_lr,241,reserve,174,48.28,30.46,21.26
bl_lr,241,search,267,50.94,28.46,20.6
bl_lr,242,recommend,352,50.0,26.99,23.01
bl_lr,242,reserve,178,49.44,33.15,17.42
bl_lr,242,search,269,49.81,28.62,21.56
bl_lr,243,recommend,356,48.31,26.97,24.72
bl_lr,243,reserve,179,51.96,29.61,18.44
bl_lr,243,search,267,49.06,29.96,20.97
bl_lr,244,recommend,353,44.76,32.01,23.23
bl_lr,244,reserve,178,48.88,29.21,21.91
bl_lr,244,search,264,51.14,29.92,18.94
bl_lr,245,recommend,360,44.72,31.94,23.33
bl_lr,245,reserve,177,50.28,28.25,21.47
bl_lr,245,search,267,52.06,27.34,20.6
bl_lr,246,recommend,353,46.74,32.01,21.25
bl_lr,246,reserve,176,47.73,31.25,21.02
bl_lr,246,search,268,49.63,25.75,24.63
bl_lr,247,recommend,358,49.72,27.65,22.63
bl_lr,247,reserve,179,45.81,32.4,21.79
bl_lr,247,search,266,48.12,31.58,20.3
bl_lr,248,recommend,354,49.72,27.12,23.16
bl_lr,248,reserve,180,45.0,32.78,22.22
bl_lr,248,search,267,49.06,29.21,21.72
bl_lr,249,recommend,353,45.89,29.18,24.93
bl_lr,249,reserve,177,51.98,30.51,17.51
bl_lr,249,search,265,48.68,30.94,20.38
bl_lr,250,recommend,360,51.94,29.72,18.33
bl_lr,250,reserve,178,42.7,32.58,24.72
bl_lr,250,search,266,47.37,29.7,22.93
bl_lr,251,recommend,355,46.76,32.39,20.85
bl_lr,251,reserve,174,50.0,29.31,20.69
bl_lr,251,search,268,51.87,26.12,22.01
bl_lr,252,recommend,355,49.86,25.63,24.51
bl_lr,252,reserve,181,50.28,29.83,19.89
bl_lr,252,search,268,50.37,30.6,19.03
bl_lr,253,recommend,353,45.89,31.73,22.38
bl_lr,253,reserve,179,47.49,30.73,21.79
bl_lr,253,search,266,47.37,30.83,21.8
bl_lr,254,recommend,359,48.75,28.69,22.56
bl_lr,254,reserve,177,44.07,29.38,26.55
bl_lr,254,search,266,50.0,30.45,19.55
bl_lr,255,recommend,356,53.65,25.84,20.51
bl_lr,255,reserve,173,49.13,29.48,21.39
bl_lr,255,search,268,52.24,27.24,20.52
bl_lr,256,recommend,354,54.52,26.84,18.64
bl_lr,256,reserve,180,50.0,30.56,19.44
bl_lr,256,search,267,47.19,29.21,23.6
bl_lr,257,recommend,354,53.39,24.29,22.32
bl_lr,257,reserve,180,46.67,32.22,21.11
bl_lr,257,search,266,47.74,33.08,19.17
bl_lr,258,recommend,353,48.44,30.59,20.96
bl_lr,258,reserve,178,43.82,28.09,28.09
bl_lr,258,search,265,53.58,29.43,16.98
bl_lr,259,recommend,360,49.44,28.33,22.22
bl_lr,259,reserve,177,49.15,31.07,19.77
bl_lr,259,search,267,49.06,29.96,20.97
bl_lr,260,recommend,355,45.92,31.27,22.82
bl_lr,260,reserve,176,49.43,32.95,17.61
bl_lr,260,search,268,51.49,27.99,20.52
bl_lr,261,recommend,354,46.61,29.94,23.45
