ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly,unit_rate_rps,l_eff_s1,l_eff_s2,l_eff_s3,cap_ok_s1,cap_ok_s2,cap_ok_s3,blocked_by,cap_blocked_sites,soft_applied,carry_s1,carry_s2,carry_s3,soft_overflow_eq,soft_objective_eq,soft_weights
1786367458.207,c2,reserve,1600,0.198,26.14,13.47,3.77,S3,0,,0,36.0,obs,329,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.77,S3,7.49,0,S3,site_s3,S3,S3,S3,81.0,127.5,0.0,74.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367458.207,c2,search,1600,25.476,-63.05,-4.76,-14.5,S1,0,,1,4632.0,obs,505,6.49,-3.89,-13.63,S1,5.62,-4.76,-14.5,S1,-62.19,-3.89,-13.63,S1,7.49,0,S1,site_s1,S1,S1,S1,125.0,252.5,0.0,74.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367458.207,c2,recommend,1600,1.1,25.66,12.93,3.28,S3,0,,0,200.0,obs,667,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.28,S3,7.49,0,S3,site_s3,S3,S3,S3,170.5,252.5,0.0,105.1,0,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c1,reserve,1600,0.198,26.14,13.47,3.75,S3,0,,0,36.0,obs,333,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.75,S3,7.098,0,S3,site_s3,S3,S3,S3,83.5,0.0,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c1,search,1600,25.476,-64.96,-4.76,-14.5,S1,0,,1,4632.0,obs,483,6.49,-3.89,-13.63,S1,5.62,-4.76,-14.5,S1,-64.09,-3.89,-13.63,S1,7.098,0,S1,site_s1,S1,S1,S1,119.5,119.5,0.0,23.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c1,recommend,1600,1.1,25.66,12.93,3.28,S3,0,,0,200.0,obs,647,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.28,S3,7.098,0,S3,site_s3,S3,S3,S3,161.5,119.5,0.0,52.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c2,reserve,1600,0.198,26.14,13.47,3.75,S3,0,,0,36.0,obs,333,26.14,13.47,3.45,S3,26.14,13.47,3.45,S3,26.14,13.47,3.75,S3,7.098,0,S3,site_s3,S3,S3,S3,83.0,119.5,0.0,75.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c2,search,1600,25.476,-64.96,-4.76,-14.5,S1,0,,1,4632.0,obs,483,6.49,-3.89,-13.63,S1,5.62,-4.76,-14.5,S1,-64.09,-3.89,-13.63,S1,7.098,0,S1,site_s1,S1,S1,S1,122.0,241.5,0.0,75.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367459.207,c2,recommend,1600,1.1,25.66,12.93,3.28,S3,0,,0,200.0,obs,647,25.66,12.93,2.9,S3,25.66,12.93,2.9,S3,25.66,12.93,3.28,S3,7.098,0,S3,site_s3,S3,S3,S3,162.0,241.5,0.0,103.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c1,reserve,,0.0,26.34,13.67,3.98,S3,0,,0,36.0,obs,322,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.98,S3,8.229,0,S3,site_s3,S3,S3,S3,80.0,0.0,0.0,22.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c1,search,,0.0,-43.43,20.71,10.98,S3,1,0.93,0,4632.0,obs,485,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,-43.43,20.71,10.98,S3,8.229,0,S3,site_s3,S3,S3,S3,122.0,0.0,0.0,144.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c1,recommend,,0.0,26.76,14.03,4.35,S3,0,,0,200.0,obs,645,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.35,S3,8.229,0,S3,site_s3,S3,S3,S3,164.0,0.0,0.0,173.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c2,reserve,,0.0,26.34,13.67,3.98,S3,0,,0,36.0,obs,322,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.98,S3,8.229,0,S3,site_s3,S3,S3,S3,81.0,0.0,0.0,196.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c2,search,,0.0,-43.43,20.71,10.98,S3,1,0.53,0,4632.0,obs,485,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,-43.43,20.71,10.98,S3,8.229,0,S3,site_s3,S3,S3,S3,120.5,0.0,0.0,316.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367460.207,c2,recommend,,0.0,26.76,14.03,4.35,S3,0,,0,200.0,obs,645,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.35,S3,8.229,0,S3,site_s3,S3,S3,S3,158.5,0.0,0.0,344.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c1,reserve,,0.0,26.34,13.67,2.6,S3,0,,0,36.0,obs,389,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,2.6,S3,9.49,0,S3,site_s3,S3,S3,S3,97.0,0.0,0.0,27.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c1,search,,0.0,31.1,20.71,10.98,S3,0,,0,4550.51,obs,572,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,9.49,0,S3,site_s3,S3,S3,S3,143.5,0.0,0.0,170.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c1,recommend,,0.0,26.76,14.03,3.12,S3,0,,0,200.0,obs,780,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.12,S3,9.49,0,S3,site_s3,S3,S3,S3,193.5,0.0,0.0,204.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c2,reserve,,0.0,26.34,13.67,2.6,S3,0,,0,36.0,obs,389,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,2.6,S3,9.49,0,S3,site_s3,S3,S3,S3,97.5,0.0,0.0,232.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c2,search,,0.0,31.1,20.71,10.98,S3,0,,0,4550.51,obs,572,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,9.49,0,S3,site_s3,S3,S3,S3,142.5,0.0,0.0,374.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367461.208,c2,recommend,,0.0,26.76,14.03,3.12,S3,0,,0,200.0,obs,780,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.12,S3,9.49,0,S3,site_s3,S3,S3,S3,196.5,0.0,0.0,409.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c1,reserve,,0.0,26.34,13.67,2.53,S3,0,,0,36.0,obs,384,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,2.53,S3,7.775,0,S3,site_s3,S3,S3,S3,96.0,0.0,0.0,26.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c1,search,,0.0,31.1,20.71,6.56,S3,0,,0,4475.91,obs,580,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.56,S3,7.775,0,S3,site_s3,S3,S3,S3,143.5,0.0,0.0,170.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c1,recommend,,0.0,26.76,14.03,2.98,S3,0,,0,200.0,obs,786,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.98,S3,7.775,0,S3,site_s3,S3,S3,S3,195.5,0.0,0.0,205.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c2,reserve,,0.0,26.34,13.67,2.53,S3,0,,0,36.0,obs,384,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,2.53,S3,7.775,0,S3,site_s3,S3,S3,S3,96.0,0.0,0.0,231.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c2,search,,0.0,31.1,20.71,6.56,S3,0,,0,4475.91,obs,580,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,6.56,S3,7.775,0,S3,site_s3,S3,S3,S3,146.5,0.0,0.0,378.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367462.207,c2,recommend,,0.0,26.76,14.03,2.98,S3,0,,0,200.0,obs,786,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,2.98,S3,7.775,0,S3,site_s3,S3,S3,S3,197.5,0.0,0.0,413.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c1,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.538,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c1,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.538,0,S3,site_s3,S3,S3,S3,128.0,0.0,0.0,151.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c1,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.538,0,S3,site_s3,S3,S3,S3,172.0,0.0,0.0,182.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c2,reserve,,0.0,26.34,13.67,3.52,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.52,S3,7.538,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,205.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c2,search,,0.0,31.1,20.71,10.79,S3,0,,0,4474.0,obs,513,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.79,S3,7.538,0,S3,site_s3,S3,S3,S3,128.5,0.0,0.0,334.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367463.206,c2,recommend,,0.0,26.76,14.03,3.85,S3,0,,0,200.0,obs,685,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.85,S3,7.538,0,S3,site_s3,S3,S3,S3,170.5,0.0,0.0,364.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c1,reserve,,0.0,26.34,13.67,3.68,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.68,S3,7.59,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c1,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.59,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,149.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c1,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.59,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,179.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c2,reserve,,0.0,26.34,13.67,3.68,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.68,S3,7.59,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c2,search,,0.0,31.1,20.71,10.83,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.83,S3,7.59,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,329.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367464.206,c2,recommend,,0.0,26.76,14.03,4.01,S3,0,,0,200.0,obs,676,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.01,S3,7.59,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,359.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c1,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.435,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c1,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.435,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c1,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.435,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,179.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,338,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.435,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,203.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c2,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.435,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,330.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367465.206,c2,recommend,,0.0,26.76,14.03,3.95,S3,0,,0,200.0,obs,672,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.95,S3,7.435,0,S3,site_s3,S3,S3,S3,168.0,0.0,0.0,360.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c1,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,7.413,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c1,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.413,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,149.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c1,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,675,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.413,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,179.7,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c2,reserve,,0.0,26.34,13.67,3.63,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.63,S3,7.413,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,203.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c2,search,,0.0,31.1,20.71,10.99,S3,0,,0,4474.0,obs,504,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.99,S3,7.413,0,S3,site_s3,S3,S3,S3,126.0,0.0,0.0,329.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367466.206,c2,recommend,,0.0,26.76,14.03,4.0,S3,0,,0,200.0,obs,675,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,7.413,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,359.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c1,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.478,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c1,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.478,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c1,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.478,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,180.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c2,reserve,,0.0,26.34,13.67,3.61,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.61,S3,7.478,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c2,search,,0.0,31.1,20.71,10.91,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.91,S3,7.478,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,329.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367467.206,c2,recommend,,0.0,26.76,14.03,3.97,S3,0,,0,200.0,obs,677,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.97,S3,7.478,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,360.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c1,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.427,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c1,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.427,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,149.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c1,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.427,0,S3,site_s3,S3,S3,S3,170.0,0.0,0.0,180.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c2,reserve,,0.0,26.34,13.67,3.6,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.6,S3,7.427,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,203.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c2,search,,0.0,31.1,20.71,10.84,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.84,S3,7.427,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,330.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367468.206,c2,recommend,,0.0,26.76,14.03,3.92,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.92,S3,7.427,0,S3,site_s3,S3,S3,S3,169.0,0.0,0.0,360.2,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c1,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,7.418,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,23.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c1,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.418,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c1,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.418,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,180.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c2,reserve,,0.0,26.34,13.67,3.66,S3,0,,0,36.0,obs,336,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.66,S3,7.418,0,S3,site_s3,S3,S3,S3,84.0,0.0,0.0,203.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c2,search,,0.0,31.1,20.71,10.97,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.97,S3,7.418,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,330.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367469.206,c2,recommend,,0.0,26.76,14.03,3.93,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.93,S3,7.418,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,361.0,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c1,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.446,0,S3,site_s3,S3,S3,S3,85.5,0.0,0.0,23.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c1,search,,0.0,31.1,20.71,11.0,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.0,S3,7.446,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c1,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.446,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,180.8,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c2,reserve,,0.0,26.34,13.67,3.64,S3,0,,0,36.0,obs,341,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.64,S3,7.446,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,204.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c2,search,,0.0,31.1,20.71,11.0,S3,0,,0,4474.0,obs,507,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,11.0,S3,7.446,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,330.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367470.206,c2,recommend,,0.0,26.76,14.03,3.96,S3,0,,0,200.0,obs,674,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.96,S3,7.446,0,S3,site_s3,S3,S3,S3,168.5,0.0,0.0,360.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c1,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.588,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,23.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c1,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.588,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,150.1,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c1,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.588,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,180.3,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c2,reserve,,0.0,26.34,13.67,3.65,S3,0,,0,36.0,obs,340,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,7.588,0,S3,site_s3,S3,S3,S3,85.0,0.0,0.0,203.9,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c2,search,,0.0,31.1,20.71,10.96,S3,0,,0,4474.0,obs,506,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.96,S3,7.588,0,S3,site_s3,S3,S3,S3,126.5,0.0,0.0,330.4,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367471.206,c2,recommend,,0.0,26.76,14.03,3.98,S3,0,,0,200.0,obs,678,26.76,14.03,4.0,S3,26.76,14.03,4.0,S3,26.76,14.03,3.98,S3,7.588,0,S3,site_s3,S3,S3,S3,169.5,0.0,0.0,360.6,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367472.205,c1,reserve,,0.0,26.34,13.67,3.57,S3,0,,0,36.0,obs,337,26.34,13.67,3.65,S3,26.34,13.67,3.65,S3,26.34,13.67,3.57,S3,7.38,0,S3,site_s3,S3,S3,S3,84.5,0.0,0.0,23.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
1786367472.205,c1,search,,0.0,31.1,20.71,10.86,S3,0,,0,4474.0,obs,508,31.1,20.71,10.98,S3,31.1,20.71,10.98,S3,31.1,20.71,10.86,S3,7.38,0,S3,site_s3,S3,S3,S3,127.0,0.0,0.0,150.5,1,1,1,,,0,0.0,0.0,0.0,0.0,0.0,
