ts,cohort,class,observed_rate_kbit,d_acc_ms,slack_s1,slack_s2,slack_s3,chosen_site,changed,apply_latency_ms,expectant,resp_bytes_est,resp_bytes_src,resp_bytes_n,slack_const_s1,slack_const_s2,slack_const_s3,chosen_site_const,slack_bytesonly_s1,slack_bytesonly_s2,slack_bytesonly_s3,chosen_site_bytesonly,slack_fconly_s1,slack_fconly_s2,slack_fconly_s3,chosen_site_fconly,obs_update_ms,backlog_bytes,feasible_set,subset_cluster,feasible_set_const,feasible_set_bytesonly,feasible_set_fconly
1786258535.861,c2,search,,0.0,21.52,18.95,11.37,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,21.52,18.95,11.37,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258535.861,c2,recommend,,0.0,23.74,13.54,4.18,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,23.74,13.54,4.18,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c1,reserve,6000,0.053,23.02,13.53,3.6,,0,,0,36.0,obs,344,26.29,13.62,3.6,,26.29,13.62,3.6,,23.02,13.53,3.6,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c1,search,6000,6.562,15.09,12.82,4.42,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,15.09,12.82,4.42,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c1,recommend,6000,0.293,22.44,13.27,4.0,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,22.44,13.27,4.0,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c2,reserve,,0.0,23.07,13.59,3.65,,0,,0,36.0,obs,344,26.34,13.67,3.65,,26.34,13.67,3.65,,23.07,13.59,3.65,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c2,search,,0.0,21.66,19.38,10.98,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,21.66,19.38,10.98,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258536.861,c2,recommend,,0.0,22.73,13.56,4.3,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,22.73,13.56,4.3,,5.348,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c1,reserve,6000,0.053,21.81,13.39,3.6,,0,,0,36.0,obs,345,26.29,13.62,3.6,,26.29,13.62,3.6,,21.81,13.39,3.6,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c1,search,6000,6.562,15.27,13.0,4.79,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,15.27,13.0,4.79,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c1,recommend,6000,0.293,22.56,13.07,4.03,,0,,0,200.0,obs,694,26.47,13.73,3.71,,26.47,13.73,3.71,,22.56,13.07,4.03,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c2,reserve,,0.0,21.86,13.44,3.65,,0,,0,36.0,obs,345,26.34,13.67,3.65,,26.34,13.67,3.65,,21.86,13.44,3.65,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c2,search,,0.0,21.83,19.56,11.35,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,21.83,19.56,11.35,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258537.861,c2,recommend,,0.0,22.85,13.36,4.32,,0,,0,200.0,obs,694,26.76,14.03,4.0,,26.76,14.03,4.0,,22.85,13.36,4.32,,5.351,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c1,reserve,6000,0.053,21.0,13.57,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,21.0,13.57,3.6,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c1,search,6000,6.562,15.3,12.99,4.97,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,15.3,12.99,4.97,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c1,recommend,6000,0.293,22.71,13.21,3.99,,0,,0,200.0,obs,691,26.47,13.73,3.71,,26.47,13.73,3.71,,22.71,13.21,3.99,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c2,reserve,,0.0,21.05,13.62,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,21.05,13.62,3.65,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c2,search,,0.0,21.87,19.55,11.54,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,21.87,19.55,11.54,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258538.861,c2,recommend,,0.0,23.0,13.51,4.29,,0,,0,200.0,obs,691,26.76,14.03,4.0,,26.76,14.03,4.0,,23.0,13.51,4.29,,5.381,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c1,reserve,6000,0.053,19.61,13.52,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,19.61,13.52,3.6,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c1,search,6000,6.562,14.31,12.89,4.77,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,14.31,12.89,4.77,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c1,recommend,6000,0.293,22.83,12.93,3.86,,0,,0,200.0,obs,697,26.47,13.73,3.71,,26.47,13.73,3.71,,22.83,12.93,3.86,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c2,reserve,,0.0,19.66,13.57,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,19.66,13.57,3.65,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c2,search,,0.0,20.88,19.45,11.34,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,20.88,19.45,11.34,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258539.861,c2,recommend,,0.0,23.13,13.22,4.16,,0,,0,200.0,obs,697,26.76,14.03,4.0,,26.76,14.03,4.0,,23.13,13.22,4.16,,5.346,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c1,reserve,6000,0.053,20.91,13.07,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,20.91,13.07,3.6,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c1,search,6000,6.562,15.72,12.91,4.57,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,15.72,12.91,4.57,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c1,recommend,6000,0.293,22.87,12.96,3.87,,0,,0,200.0,obs,698,26.47,13.73,3.71,,26.47,13.73,3.71,,22.87,12.96,3.87,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c2,reserve,,0.0,20.96,13.12,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,20.96,13.12,3.65,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c2,search,,0.0,22.28,19.47,11.13,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,22.28,19.47,11.13,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258540.861,c2,recommend,,0.0,23.16,13.25,4.17,,0,,0,200.0,obs,698,26.76,14.03,4.0,,26.76,14.03,4.0,,23.16,13.25,4.17,,5.389,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c1,reserve,6000,0.053,22.71,13.59,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.71,13.59,3.6,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c1,search,6000,6.562,15.76,12.9,4.69,,0,,0,4474.0,obs,524,24.54,14.15,4.42,,24.54,14.15,4.42,,15.76,12.9,4.69,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c1,recommend,6000,0.293,23.58,13.22,3.94,,0,,0,200.0,obs,695,26.47,13.73,3.71,,26.47,13.73,3.71,,23.58,13.22,3.94,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c2,reserve,,0.0,22.76,13.64,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.76,13.64,3.65,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c2,search,,0.0,22.32,19.46,11.25,,0,,0,4474.0,obs,524,31.1,20.71,10.98,,31.1,20.71,10.98,,22.32,19.46,11.25,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258541.861,c2,recommend,,0.0,23.87,13.52,4.23,,0,,0,200.0,obs,695,26.76,14.03,4.0,,26.76,14.03,4.0,,23.87,13.52,4.23,,5.372,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c1,reserve,6000,0.053,21.16,13.71,3.6,,0,,0,36.0,obs,351,26.29,13.62,3.6,,26.29,13.62,3.6,,21.16,13.71,3.6,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c1,search,6000,6.562,14.71,12.93,4.42,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,14.71,12.93,4.42,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c1,recommend,6000,0.293,24.07,13.19,4.09,,0,,0,200.0,obs,694,26.47,13.73,3.71,,26.47,13.73,3.71,,24.07,13.19,4.09,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c2,reserve,,0.0,21.21,13.76,3.65,,0,,0,36.0,obs,351,26.34,13.67,3.65,,26.34,13.67,3.65,,21.21,13.76,3.65,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c2,search,,0.0,21.27,19.49,10.98,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,21.27,19.49,10.98,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258542.861,c2,recommend,,0.0,24.37,13.48,4.38,,0,,0,200.0,obs,694,26.76,14.03,4.0,,26.76,14.03,4.0,,24.37,13.48,4.38,,5.374,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c1,reserve,6000,0.053,21.13,13.69,3.6,,0,,0,36.0,obs,351,26.29,13.62,3.6,,26.29,13.62,3.6,,21.13,13.69,3.6,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c1,search,6000,6.562,15.66,13.09,4.67,,0,,0,4474.0,obs,516,24.54,14.15,4.42,,24.54,14.15,4.42,,15.66,13.09,4.67,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c1,recommend,6000,0.293,23.56,13.12,4.01,,0,,0,200.0,obs,695,26.47,13.73,3.71,,26.47,13.73,3.71,,23.56,13.12,4.01,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c2,reserve,,0.0,21.18,13.74,3.65,,0,,0,36.0,obs,351,26.34,13.67,3.65,,26.34,13.67,3.65,,21.18,13.74,3.65,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c2,search,,0.0,22.23,19.65,11.23,,0,,0,4474.0,obs,516,31.1,20.71,10.98,,31.1,20.71,10.98,,22.23,19.65,11.23,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258543.861,c2,recommend,,0.0,23.86,13.41,4.31,,0,,0,200.0,obs,695,26.76,14.03,4.0,,26.76,14.03,4.0,,23.86,13.41,4.31,,5.328,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c1,reserve,6000,0.053,22.71,13.5,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.71,13.5,3.6,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c1,search,6000,6.562,17.28,12.44,4.56,,0,,0,4474.0,obs,518,24.54,14.15,4.42,,24.54,14.15,4.42,,17.28,12.44,4.56,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c1,recommend,6000,0.293,23.69,12.85,3.98,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,23.69,12.85,3.98,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c2,reserve,,0.0,22.76,13.55,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.76,13.55,3.65,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c2,search,,0.0,23.84,19.0,11.12,,0,,0,4474.0,obs,518,31.1,20.71,10.98,,31.1,20.71,10.98,,23.84,19.0,11.12,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258544.861,c2,recommend,,0.0,23.99,13.14,4.28,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,23.99,13.14,4.28,,5.366,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c1,reserve,6000,0.053,23.81,12.88,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,23.81,12.88,3.6,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c1,search,6000,6.562,17.36,12.59,4.74,,0,,0,4474.0,obs,519,24.54,14.15,4.42,,24.54,14.15,4.42,,17.36,12.59,4.74,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c1,recommend,6000,0.293,23.45,13.06,3.95,,0,,0,200.0,obs,702,26.47,13.73,3.71,,26.47,13.73,3.71,,23.45,13.06,3.95,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c2,reserve,,0.0,23.86,12.93,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,23.86,12.93,3.65,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c2,search,,0.0,23.92,19.16,11.3,,0,,0,4474.0,obs,519,31.1,20.71,10.98,,31.1,20.71,10.98,,23.92,19.16,11.3,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258545.861,c2,recommend,,0.0,23.74,13.36,4.24,,0,,0,200.0,obs,702,26.76,14.03,4.0,,26.76,14.03,4.0,,23.74,13.36,4.24,,5.359,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c1,reserve,6000,0.053,22.82,13.58,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.82,13.58,3.6,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c1,search,6000,6.562,17.36,12.79,4.69,,0,,0,4474.0,obs,522,24.54,14.15,4.42,,24.54,14.15,4.42,,17.36,12.79,4.69,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c1,recommend,6000,0.293,23.86,12.95,3.99,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,23.86,12.95,3.99,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c2,reserve,,0.0,22.88,13.63,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.88,13.63,3.65,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c2,search,,0.0,23.92,19.35,11.25,,0,,0,4474.0,obs,522,31.1,20.71,10.98,,31.1,20.71,10.98,,23.92,19.35,11.25,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258546.861,c2,recommend,,0.0,24.15,13.25,4.29,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,24.15,13.25,4.29,,5.353,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c1,reserve,6000,0.053,22.33,13.65,3.6,,0,,0,36.0,obs,350,26.29,13.62,3.6,,26.29,13.62,3.6,,22.33,13.65,3.6,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c1,search,6000,6.562,17.24,12.91,4.63,,0,,0,4474.0,obs,520,24.54,14.15,4.42,,24.54,14.15,4.42,,17.24,12.91,4.63,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c1,recommend,6000,0.293,23.84,12.68,3.99,,0,,0,200.0,obs,692,26.47,13.73,3.71,,26.47,13.73,3.71,,23.84,12.68,3.99,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c2,reserve,,0.0,22.38,13.7,3.65,,0,,0,36.0,obs,350,26.34,13.67,3.65,,26.34,13.67,3.65,,22.38,13.7,3.65,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c2,search,,0.0,23.8,19.47,11.19,,0,,0,4474.0,obs,520,31.1,20.71,10.98,,31.1,20.71,10.98,,23.8,19.47,11.19,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258547.861,c2,recommend,,0.0,24.14,12.98,4.28,,0,,0,200.0,obs,692,26.76,14.03,4.0,,26.76,14.03,4.0,,24.14,12.98,4.28,,5.323,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c1,reserve,6000,0.053,22.51,13.64,3.6,,0,,0,36.0,obs,348,26.29,13.62,3.6,,26.29,13.62,3.6,,22.51,13.64,3.6,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c1,search,6000,6.562,15.49,12.99,4.75,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,15.49,12.99,4.75,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c1,recommend,6000,0.293,23.11,13.06,3.92,,0,,0,200.0,obs,701,26.47,13.73,3.71,,26.47,13.73,3.71,,23.11,13.06,3.92,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c2,reserve,,0.0,22.56,13.69,3.65,,0,,0,36.0,obs,348,26.34,13.67,3.65,,26.34,13.67,3.65,,22.56,13.69,3.65,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c2,search,,0.0,22.05,19.55,11.31,,0,,0,4474.0,obs,521,31.1,20.71,10.98,,31.1,20.71,10.98,,22.05,19.55,11.31,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258548.861,c2,recommend,,0.0,23.4,13.35,4.21,,0,,0,200.0,obs,701,26.76,14.03,4.0,,26.76,14.03,4.0,,23.4,13.35,4.21,,5.379,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c1,reserve,6000,0.053,22.09,13.64,3.6,,0,,0,36.0,obs,346,26.29,13.62,3.6,,26.29,13.62,3.6,,22.09,13.64,3.6,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c1,search,6000,6.562,14.88,12.89,4.68,,0,,0,4474.0,obs,523,24.54,14.15,4.42,,24.54,14.15,4.42,,14.88,12.89,4.68,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c1,recommend,6000,0.293,22.79,13.16,3.92,,0,,0,200.0,obs,704,26.47,13.73,3.71,,26.47,13.73,3.71,,22.79,13.16,3.92,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c2,reserve,,0.0,22.14,13.69,3.65,,0,,0,36.0,obs,346,26.34,13.67,3.65,,26.34,13.67,3.65,,22.14,13.69,3.65,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c2,search,,0.0,21.45,19.45,11.24,,0,,0,4474.0,obs,523,31.1,20.71,10.98,,31.1,20.71,10.98,,21.45,19.45,11.24,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258549.862,c2,recommend,,0.0,23.09,13.46,4.21,,0,,0,200.0,obs,704,26.76,14.03,4.0,,26.76,14.03,4.0,,23.09,13.46,4.21,,5.531,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c1,reserve,6000,0.053,21.21,13.5,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,21.21,13.5,3.6,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c1,search,6000,6.562,14.88,12.47,4.82,,0,,0,4474.0,obs,523,24.54,14.15,4.42,,24.54,14.15,4.42,,14.88,12.47,4.82,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c1,recommend,6000,0.293,22.79,12.85,3.93,,0,,0,200.0,obs,698,26.47,13.73,3.71,,26.47,13.73,3.71,,22.79,12.85,3.93,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c2,reserve,,0.0,21.26,13.55,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,21.26,13.55,3.65,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c2,search,,0.0,21.45,19.03,11.38,,0,,0,4474.0,obs,523,31.1,20.71,10.98,,31.1,20.71,10.98,,21.45,19.03,11.38,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258550.861,c2,recommend,,0.0,23.09,13.14,4.22,,0,,0,200.0,obs,698,26.76,14.03,4.0,,26.76,14.03,4.0,,23.09,13.14,4.22,,5.384,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c1,reserve,6000,0.053,22.45,13.25,3.6,,0,,0,36.0,obs,349,26.29,13.62,3.6,,26.29,13.62,3.6,,22.45,13.25,3.6,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c1,search,6000,6.562,16.59,12.89,4.75,,0,,0,4474.0,obs,525,24.54,14.15,4.42,,24.54,14.15,4.42,,16.59,12.89,4.75,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c1,recommend,6000,0.293,23.56,12.94,3.95,,0,,0,200.0,obs,696,26.47,13.73,3.71,,26.47,13.73,3.71,,23.56,12.94,3.95,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c2,reserve,,0.0,22.5,13.3,3.65,,0,,0,36.0,obs,349,26.34,13.67,3.65,,26.34,13.67,3.65,,22.5,13.3,3.65,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c2,search,,0.0,23.16,19.45,11.31,,0,,0,4474.0,obs,525,31.1,20.71,10.98,,31.1,20.71,10.98,,23.16,19.45,11.31,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258551.861,c2,recommend,,0.0,23.85,13.23,4.24,,0,,0,200.0,obs,696,26.76,14.03,4.0,,26.76,14.03,4.0,,23.85,13.23,4.24,,5.385,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258552.861,c1,reserve,6000,0.053,23.47,13.43,3.6,,0,,0,36.0,obs,351,26.29,13.62,3.6,,26.29,13.62,3.6,,23.47,13.43,3.6,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258552.861,c1,search,6000,6.562,17.81,13.1,4.82,,0,,0,4474.0,obs,521,24.54,14.15,4.42,,24.54,14.15,4.42,,17.81,13.1,4.82,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258552.861,c1,recommend,6000,0.293,24.06,12.9,4.04,,0,,0,200.0,obs,701,26.47,13.73,3.71,,26.47,13.73,3.71,,24.06,12.9,4.04,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
1786258552.861,c2,reserve,,0.0,23.52,13.48,3.65,,0,,0,36.0,obs,351,26.34,13.67,3.65,,26.34,13.67,3.65,,23.52,13.48,3.65,,5.357,0,S1|S2|S3,sub_s123,S1|S2|S3,S1|S2|S3,S1|S2|S3
